acousticness;danceability;duration_ms;energy;instrumentalness;loudness;speechiness;tempo;key;popularity
0.32;0.40;327753.50;0.64;0.00;-7.04;0.03;178.76;5;nivel 3
0.00;0.43;142280.07;0.96;0.55;-7.44;0.08;135.69;1;nivel 3
0.18;0.48;160973.00;0.34;0.00;-11.36;0.03;119.71;0;nivel 3
0.86;0.48;220324.67;0.23;0.30;-15.17;0.03;95.37;6;nivel 3
0.32;0.76;288537.54;0.47;0.02;-13.50;0.06;116.83;9;nivel 3
0.00;0.42;197953.00;0.85;0.00;-8.14;0.06;132.70;11;nivel 3
0.60;0.59;166849.75;0.65;0.01;-6.77;0.04;120.58;11;nivel 3
0.10;0.68;204020.00;0.78;0.08;-6.99;0.06;128.03;5;nivel 3
0.09;0.64;245733.00;0.37;0.63;-15.27;0.03;109.14;2;nivel 3
0.03;0.31;276000.00;0.35;0.00;-16.03;0.04;64.91;7;nivel 3
0.50;0.46;294400.00;0.33;0.00;-12.39;0.04;123.47;8;nivel 3
0.04;0.57;204440.00;0.89;0.00;-5.12;0.04;126.96;11;nivel 3
0.82;0.63;308827.00;0.32;0.00;-14.05;0.20;128.43;5;nivel 3
0.13;0.65;660480.00;0.93;0.05;-7.57;0.05;90.87;10;nivel 3
0.99;0.34;234549.02;0.17;0.92;-19.87;0.04;97.52;8;nivel 1
0.01;0.46;337960.00;0.86;0.00;-9.73;0.05;147.56;6;nivel 3
0.65;0.65;192914.65;0.30;0.04;-17.43;0.03;118.17;2;nivel 4
0.59;0.56;418830.22;0.55;0.29;-10.39;0.05;118.75;5;nivel 3
0.71;0.73;154533.00;0.48;0.00;-10.74;0.13;97.94;7;nivel 3
0.48;0.64;154746.50;0.42;0.01;-9.07;0.04;147.85;8;nivel 3
0.09;0.70;264193.75;0.79;0.58;-7.35;0.06;126.98;6;nivel 3
0.87;0.49;175988.12;0.24;0.01;-11.97;0.05;105.55;9;nivel 3
0.01;0.80;369253.00;0.70;0.65;-9.26;0.05;115.23;10;nivel 3
0.82;0.58;172770.00;0.35;0.00;-14.66;0.08;118.10;8;nivel 3
0.03;0.29;168600.00;0.92;0.01;-6.06;0.09;155.68;8;nivel 3
0.85;0.43;207633.50;0.23;0.01;-13.56;0.06;107.12;0;nivel 3
0.20;0.59;228206.00;0.93;0.00;-2.64;0.34;94.98;11;nivel 3
0.41;0.82;243640.00;0.53;0.00;-10.55;0.06;120.25;2;nivel 3
0.33;0.53;173160.39;0.65;0.09;-6.12;0.07;124.00;10;nivel 1
0.90;0.40;271773.00;0.16;0.00;-16.99;0.04;85.18;7;nivel 3
0.22;0.68;337795.50;0.34;0.00;-18.08;0.94;101.19;3; nivel 2
0.00;0.71;349080.00;0.78;0.43;-6.40;0.03;105.89;7;nivel 3
0.15;0.78;265225.67;0.71;0.00;-7.63;0.17;108.22;1;nivel 3
0.33;0.77;434760.00;0.69;0.91;-8.02;0.08;106.37;8;nivel 3
0.77;0.42;125333.00;0.61;0.00;-8.96;0.08;100.79;5;nivel 3
0.84;0.11;354667.00;0.18;0.00;-15.15;0.04;65.69;10;nivel 3
0.94;0.24;525933.00;0.20;0.00;-18.03;0.04;83.41;11;nivel 3
0.68;0.50;217451.91;0.36;0.06;-14.60;0.04;106.35;0;nivel 3
0.35;0.40;268186.63;0.92;0.08;-6.34;0.12;139.25;9;nivel 3
0.99;0.22;185347.00;0.12;0.02;-15.20;0.05;90.45;3;nivel 3
0.70;0.59;178000.00;0.51;0.00;-12.73;0.08;119.96;10;nivel 3
0.98;0.41;199192.23;0.16;0.49;-16.94;0.05;97.09;7;nivel 1
0.00;0.42;66900.50;0.81;0.00;-7.26;0.07;128.05;6;nivel 3
0.89;0.37;260413.22;0.33;0.12;-13.84;0.04;131.61;9;nivel 1
0.26;0.58;217440.00;0.65;0.00;-10.72;0.09;103.98;7;nivel 3
0.78;0.83;171213.00;0.38;0.59;-10.90;0.04;107.26;2;nivel 3
0.95;0.29;237594.53;0.18;0.69;-19.64;0.04;99.99;9;nivel 3
0.00;0.48;149083.65;0.92;0.38;-6.39;0.05;133.54;2;nivel 1
0.01;0.37;316360.00;0.67;0.07;-12.38;0.04;93.89;7;nivel 3
0.98;0.37;246917.60;0.14;0.01;-18.94;0.11;103.75;4;nivel 3
0.98;0.27;175465.38;0.12;0.25;-24.70;0.08;98.15;7;nivel 3
0.90;0.18;862615.89;0.15;0.65;-17.94;0.04;92.09;8;nivel 1
0.96;0.59;179228.00;0.38;0.74;-9.38;0.03;123.60;8;nivel 3
0.93;0.36;83170.11;0.21;0.05;-15.25;0.03;118.79;8;nivel 3
0.50;0.66;144749.67;0.42;0.00;-10.50;0.05;114.92;9;nivel 3
0.98;0.35;152288.67;0.24;0.54;-18.17;0.05;117.86;0;nivel 3
0.01;0.58;257656.22;0.92;0.36;-4.92;0.15;131.10;9;nivel 1
0.39;0.57;203059.40;0.30;0.00;-13.13;0.38;93.78;10;nivel 3
0.90;0.42;248573.00;0.47;0.00;-12.36;0.08;141.61;6;nivel 3
0.03;0.77;310026.33;0.58;0.00;-8.91;0.18;144.80;11;nivel 3
0.87;0.47;322454.13;0.19;0.69;-19.81;0.04;105.33;0;nivel 3
0.01;0.61;176000.00;0.84;0.00;-9.30;0.05;128.16;1;nivel 3
0.93;0.46;300827.00;0.48;0.00;-11.56;0.28;87.53;0;nivel 3
0.62;0.45;187880.00;0.51;0.00;-8.79;0.08;113.80;8;nivel 3
0.77;0.46;144347.00;0.29;0.00;-12.98;0.03;95.30;11;nivel 3
0.05;0.55;249760.00;0.55;0.00;-11.25;0.13;174.59;1;nivel 3
0.33;0.60;329553.00;0.60;0.02;-14.49;0.05;106.71;7;nivel 3
0.66;0.49;234027.00;0.32;0.00;-11.60;0.03;119.70;6;nivel 3
0.73;0.57;275600.00;0.40;0.00;-12.02;0.12;96.69;5;nivel 3
0.97;0.45;164087.50;0.07;0.73;-19.57;0.04;118.53;5;nivel 3
0.29;0.44;349733.00;0.95;0.09;-10.72;0.05;124.26;9;nivel 3
0.26;0.76;242000.00;0.85;0.32;-9.76;0.09;119.20;10;nivel 3
0.00;0.58;137419.60;0.85;0.28;-7.74;0.06;130.22;5;nivel 3
0.49;0.49;159358.73;0.46;0.02;-12.62;0.04;126.48;0;nivel 3
0.62;0.56;237016.50;0.55;0.00;-4.57;0.06;96.04;0;nivel 3
0.45;0.67;228400.00;0.33;0.00;-16.37;0.06;126.77;2;nivel 3
0.99;0.51;184715.00;0.22;0.33;-13.46;0.04;103.20;11;nivel 3
0.48;0.62;234111.14;0.56;0.00;-5.96;0.07;112.89;0; nivel 2
0.89;0.59;193206.50;0.40;0.00;-11.35;0.17;97.40;0;nivel 3
0.54;0.68;186012.00;0.60;0.00;-7.71;0.13;117.99;5;nivel 3
0.01;0.64;45040.00;0.84;0.00;-6.90;0.06;128.01;1;nivel 3
0.01;0.56;148653.00;0.52;0.11;-12.98;0.03;124.39;2;nivel 3
0.49;0.68;186693.00;0.50;0.09;-6.98;0.03;124.09;2;nivel 3
0.95;0.29;224778.83;0.13;0.42;-24.61;0.04;102.58;7;nivel 3
0.97;0.14;371929.00;0.04;0.81;-27.53;0.04;91.78;2;nivel 3
0.99;0.22;154580.00;0.03;0.04;-29.16;0.06;126.97;3;nivel 3
0.87;0.33;241980.67;0.27;0.71;-19.17;0.04;109.33;9;nivel 1
0.97;0.31;72373.00;0.29;0.46;-16.37;0.03;94.91;7;nivel 3
0.88;0.29;295757.53;0.25;0.63;-18.42;0.04;104.65;7;nivel 3
0.48;0.64;172000.00;0.53;0.00;-7.82;0.06;108.74;0;nivel 3
0.94;0.22;204027.00;0.05;0.00;-23.06;0.04;74.36;8;nivel 3
0.56;0.42;436446.50;0.45;0.33;-21.09;0.06;104.90;10;nivel 3
0.43;0.63;238076.25;0.58;0.00;-5.38;0.08;103.50;4;nivel 3
0.30;0.54;260275.11;0.61;0.03;-9.50;0.03;121.18;0;nivel 3
0.84;0.61;165183.50;0.21;0.00;-13.23;0.04;112.95;5;nivel 3
0.97;0.43;116644.33;0.34;0.28;-20.15;0.06;146.20;7;nivel 3
0.80;0.55;225604.44;0.22;0.48;-15.92;0.04;122.11;7;nivel 3
0.69;0.35;135280.70;0.27;0.60;-13.42;0.03;103.12;0;nivel 3
0.86;0.58;173533.33;0.30;0.00;-14.40;0.05;117.08;1;nivel 3
0.97;0.59;188136.29;0.22;0.02;-14.87;0.07;136.27;9;nivel 3
0.84;0.57;338469.58;0.33;0.53;-15.17;0.05;111.67;1;nivel 3
0.31;0.46;399333.50;0.57;0.12;-12.48;0.05;133.46;1;nivel 3
0.08;0.94;240410.50;0.63;0.00;-8.43;0.23;101.69;7;nivel 3
0.09;0.34;222904.50;0.74;0.03;-9.52;0.08;150.88;9;nivel 3
0.51;0.58;163518.74;0.68;0.03;-9.47;0.10;117.54;9;nivel 3
0.94;0.54;184293.04;0.26;0.53;-13.65;0.07;135.65;8;nivel 1
0.88;0.66;173894.33;0.21;0.01;-12.68;0.06;116.03;5;nivel 3
0.08;0.73;312108.67;0.58;0.49;-9.18;0.13;110.66;2;nivel 3
0.02;0.78;186607.50;0.88;0.60;-5.87;0.07;118.02;5;nivel 3
0.85;0.62;155211.06;0.29;0.70;-15.09;0.04;110.89;0;nivel 3
0.45;0.56;247133.20;0.46;0.00;-11.48;0.29;131.73;4;nivel 3
0.97;0.80;189774.00;0.13;0.86;-20.50;0.04;74.98;4;nivel 3
0.05;0.87;237973.00;0.70;0.03;-9.76;0.12;121.53;0;nivel 3
0.63;0.38;286613.00;0.33;0.00;-10.43;0.03;176.65;0;nivel 3
0.95;0.38;248581.40;0.12;0.68;-21.71;0.05;112.49;2;nivel 3
0.22;0.24;239013.50;0.63;0.00;-8.65;0.04;167.85;9;nivel 3
0.60;0.27;191426.23;0.39;0.75;-13.58;0.04;103.52;0;nivel 3
0.08;0.69;202511.00;0.78;0.00;-6.89;0.04;129.06;4;nivel 3
0.87;0.38;635444.04;0.30;0.08;-10.85;0.04;116.77;5;nivel 3
0.00;0.45;400693.50;0.99;0.82;-6.38;0.06;139.48;6;nivel 3
0.63;0.44;154611.42;0.50;0.64;-10.45;0.05;119.18;0;nivel 3
0.19;0.48;251520.00;0.75;0.42;-9.21;0.12;105.82;7;nivel 3
0.00;0.50;116406.00;0.94;0.93;-6.01;0.05;131.89;0;nivel 3
0.99;0.22;156400.00;0.11;0.09;-24.48;0.05;77.80;7;nivel 3
0.99;0.48;152588.00;0.24;0.91;-15.49;0.06;97.15;2;nivel 3
0.06;0.69;254640.00;0.71;0.05;-7.56;0.05;84.98;10;nivel 3
0.99;0.22;156400.00;0.11;0.09;-24.48;0.05;77.80;7;nivel 3
0.04;0.51;129667.00;0.59;0.00;-7.94;0.03;98.82;8;nivel 3
0.48;0.26;142221.60;0.25;0.30;-12.82;0.03;126.71;5;nivel 3
0.73;0.55;380060.00;0.42;0.19;-12.66;0.05;117.79;10;nivel 3
0.66;0.62;265701.47;0.34;0.17;-13.38;0.07;120.55;5;nivel 3
0.00;0.54;48680.00;0.98;0.94;-8.73;0.07;138.00;10;nivel 3
0.02;0.51;178133.33;0.96;0.00;-2.18;0.16;149.92;11;nivel 3
0.62;0.54;187133.00;0.42;0.00;-13.16;0.27;71.10;4;nivel 3
0.15;0.53;210573.00;0.70;0.00;-4.67;0.03;131.09;9;nivel 3
0.73;0.55;248187.00;0.25;0.00;-13.29;0.05;110.29;6;nivel 3
0.00;0.48;114405.67;0.94;0.65;-7.23;0.11;133.33;1;nivel 3
0.94;0.23;151913.00;0.19;0.02;-14.79;0.03;103.06;10;nivel 3
0.70;0.62;254462.33;0.46;0.00;-9.39;0.45;121.63;1;nivel 3
0.20;0.74;210700.00;0.61;0.01;-7.41;0.36;101.59;11;nivel 3
0.40;0.67;143900.00;0.70;0.00;-7.95;0.05;105.43;7;nivel 3
0.34;0.52;155022.50;0.79;0.00;-7.85;0.06;141.91;0;nivel 3
0.03;0.83;499625.00;0.80;0.90;-11.04;0.05;122.01;11;nivel 3
0.58;0.29;177276.75;0.47;0.00;-11.34;0.03;111.22;0;nivel 3
0.53;0.53;240267.00;0.24;0.00;-12.45;0.04;136.53;7;nivel 3
0.89;0.66;169533.00;0.09;0.00;-15.39;0.05;139.98;10;nivel 3
0.44;0.52;201180.00;0.55;0.04;-11.00;0.03;97.01;6;nivel 3
0.14;0.78;141227.00;0.63;0.00;-10.49;0.04;119.00;10;nivel 3
0.15;0.66;212693.00;0.53;0.00;-8.86;0.04;83.94;3;nivel 3
0.00;0.47;134562.00;0.95;0.43;-5.89;0.06;128.00;5;nivel 3
0.00;0.81;331890.00;0.89;0.92;-4.52;0.04;128.01;2;nivel 3
0.00;0.47;134562.00;0.95;0.43;-5.89;0.06;128.00;5;nivel 3
0.87;0.72;141027.00;0.36;0.00;-10.96;0.04;96.26;0;nivel 3
0.44;0.52;201180.00;0.55;0.04;-11.00;0.03;97.01;6;nivel 3
0.70;0.62;254462.33;0.46;0.00;-9.39;0.45;121.63;1;nivel 3
0.99;0.22;156400.00;0.11;0.09;-24.48;0.05;77.80;7;nivel 3
0.06;0.69;254640.00;0.71;0.05;-7.56;0.05;84.98;10;nivel 3
0.17;0.55;245319.67;0.82;0.55;-11.29;0.04;124.64;7;nivel 3
0.82;0.44;200954.63;0.24;0.02;-13.27;0.05;108.48;0;nivel 3
0.95;0.21;266832.20;0.20;0.03;-14.66;0.04;89.83;5;nivel 3
0.61;0.73;188467.00;0.41;0.00;-14.59;0.51;113.63;1;nivel 3
0.61;0.73;188467.00;0.41;0.00;-14.59;0.51;113.63;1;nivel 3
0.00;0.70;354928.00;0.76;0.48;-8.01;0.12;132.52;7;nivel 3
0.98;0.15;279733.00;0.19;0.00;-16.39;0.04;93.77;1;nivel 3
0.65;0.55;317139.43;0.34;0.09;-14.21;0.04;136.65;10;nivel 3
0.08;0.51;171147.00;0.83;0.00;-8.31;0.04;107.17;10;nivel 3
0.70;0.62;254462.33;0.46;0.00;-9.39;0.45;121.63;1;nivel 3
0.97;0.22;283493.00;0.15;0.95;-19.65;0.03;78.39;2;nivel 3
0.55;0.54;517225.45;0.27;0.06;-12.83;0.04;102.47;5;nivel 3
0.52;0.57;172871.40;0.49;0.00;-5.88;0.04;135.56;9;nivel 3
0.80;0.55;204453.50;0.43;0.00;-10.49;0.11;123.49;10;nivel 3
0.93;0.20;270216.79;0.11;0.58;-23.32;0.04;89.93;2;nivel 3
0.92;0.71;167833.50;0.20;0.44;-17.03;0.07;132.26;5;nivel 3
0.97;0.37;199282.67;0.14;0.63;-21.62;0.05;95.60;9;nivel 3
0.05;0.56;185490.00;0.89;0.00;-4.68;0.06;149.86;6;nivel 3
0.80;0.22;205867.00;0.28;0.09;-12.73;0.03;71.76;5;nivel 3
0.00;0.57;144591.00;0.91;0.01;-6.80;0.08;128.98;6;nivel 3
0.71;0.53;162791.67;0.37;0.00;-11.67;0.04;124.05;5;nivel 3
0.62;0.54;187133.00;0.42;0.00;-13.16;0.27;71.10;4;nivel 3
0.78;0.64;104893.00;0.50;0.00;-9.14;0.03;116.88;2;nivel 3
0.23;0.69;206907.00;0.54;0.00;-9.72;0.04;113.02;4;nivel 3
0.93;0.30;226380.00;0.03;0.01;-24.30;0.05;84.35;5;nivel 3
0.61;0.38;193630.00;0.50;0.07;-9.46;0.10;121.23;7;nivel 3
0.94;0.39;180333.50;0.14;0.00;-11.68;0.03;76.25;10;nivel 3
0.78;0.47;261349.52;0.37;0.00;-12.75;0.10;101.69;9;nivel 3
0.80;0.70;103110.57;0.43;0.00;-11.73;0.07;116.68;3;nivel 3
0.97;0.31;257099.88;0.13;0.00;-20.20;0.06;112.13;4;nivel 3
0.78;0.56;183323.71;0.37;0.00;-8.71;0.04;119.68;4;nivel 3
0.59;0.44;196973.00;0.26;0.00;-12.94;0.03;98.13;2;nivel 3
0.98;0.57;252293.00;0.44;0.14;-10.94;0.14;114.58;5;nivel 3
0.85;0.70;139187.00;0.25;0.93;-22.27;0.04;112.09;0;nivel 3
0.70;0.48;240413.00;0.62;0.00;-9.07;0.45;167.67;9;nivel 3
0.92;0.58;269507.00;0.29;0.00;-15.36;0.26;143.42;0;nivel 3
0.00;0.45;400693.50;0.99;0.82;-6.38;0.06;139.48;6;nivel 3
0.70;0.56;191542.33;0.57;0.00;-8.33;0.06;105.47;8;nivel 3
0.17;0.40;276800.00;0.31;0.00;-14.24;0.04;131.12;7;nivel 3
0.18;0.68;427107.00;0.88;0.00;-14.32;0.06;116.71;11;nivel 3
0.96;0.39;147755.67;0.12;0.11;-24.85;0.03;76.49;9;nivel 3
0.88;0.68;230451.09;0.44;0.00;-17.80;0.93;100.89;8;nivel 3
0.94;0.22;164340.00;0.32;0.00;-12.06;0.04;128.81;10;nivel 3
0.62;0.41;342898.00;0.31;0.02;-15.48;0.03;143.14;8;nivel 3
0.02;0.51;143971.46;0.90;0.44;-6.58;0.07;128.48;9;nivel 3
0.07;0.40;454740.00;0.72;0.18;-8.66;0.05;126.77;9; nivel 2
0.00;0.59;228320.00;0.74;0.88;-8.12;0.05;139.97;1; nivel 2
0.09;0.74;263853.20;0.73;0.00;-6.10;0.04;121.03;2; nivel 2
0.71;0.45;233893.00;0.49;0.00;-8.67;0.22;82.30;2; nivel 2
0.78;0.69;172227.00;0.67;0.00;-6.62;0.05;119.98;7; nivel 2
0.00;0.48;59449.33;0.97;0.59;-6.40;0.07;132.02;2; nivel 2
0.83;0.60;207467.00;0.55;0.00;-12.60;0.23;123.66;2; nivel 2
0.87;0.37;233141.66;0.21;0.55;-17.99;0.05;107.07;0; nivel 2
0.96;0.37;191193.50;0.25;0.00;-11.15;0.04;104.86;0; nivel 2
0.88;0.47;167000.00;0.44;0.82;-11.87;0.04;121.34;7; nivel 2
0.00;0.35;195698.63;0.90;0.23;-4.46;0.09;142.32;9;nivel 3
0.00;0.45;107479.00;0.93;0.48;-7.64;0.26;134.29;1;nivel 3
0.89;0.36;190364.47;0.26;0.06;-13.09;0.04;120.74;7; nivel 2
0.76;0.88;139027.00;0.53;0.27;-7.38;0.10;129.45;7; nivel 2
0.08;0.62;246000.00;0.52;0.00;-8.33;0.03;76.00;2; nivel 2
0.36;0.64;274547.00;0.41;0.00;-10.82;0.03;103.98;4; nivel 2
0.77;0.45;142693.00;0.10;0.93;-18.55;0.03;76.40;1; nivel 2
0.00;0.71;256507.00;0.32;0.83;-9.22;0.03;105.99;10; nivel 2
0.90;0.34;259280.00;0.18;0.00;-12.43;0.03;142.86;5; nivel 2
0.95;0.51;159227.00;0.25;0.92;-16.41;0.05;99.08;5; nivel 2
0.00;0.43;69573.00;0.83;0.93;-9.80;0.33;138.08;7; nivel 2
0.87;0.44;216359.67;0.09;0.31;-17.49;0.04;111.02;3;nivel 3
0.99;0.66;187677.00;0.26;0.03;-12.77;0.06;147.74;3;nivel 3
0.77;0.56;158014.50;0.41;0.01;-11.99;0.05;114.64;7; nivel 2
0.69;0.44;326877.67;0.22;0.32;-18.62;0.04;127.79;8;nivel 3
0.66;0.54;155800.20;0.69;0.87;-10.26;0.04;127.13;7;nivel 3
0.00;0.46;91094.00;0.98;0.01;-6.53;0.08;132.02;7; nivel 2
0.99;0.58;157120.00;0.24;0.36;-15.09;0.04;125.87;7; nivel 2
0.82;0.43;140233.00;0.71;0.00;-10.44;0.05;126.47;10; nivel 2
0.86;0.73;155697.67;0.27;0.53;-12.70;0.10;137.61;7;nivel 3
0.05;0.59;248867.00;0.89;0.06;-5.47;0.05;206.00;11; nivel 2
0.85;0.55;153195.25;0.26;0.46;-18.66;0.04;116.17;7;nivel 3
0.68;0.53;320409.80;0.34;0.26;-12.68;0.07;114.71;5; nivel 2
0.75;0.66;162640.00;0.54;0.00;-7.85;0.06;136.81;8; nivel 2
0.02;0.88;296079.67;0.64;0.28;-7.00;0.23;120.04;4; nivel 2
0.74;0.67;252027.00;0.44;0.00;-7.04;0.03;128.14;11; nivel 2
0.08;0.74;113493.00;0.52;0.87;-15.62;0.10;120.94;11; nivel 2
0.98;0.07;263253.00;0.19;0.77;-22.03;0.04;66.24;7; nivel 2
0.86;0.59;242007.12;0.19;0.81;-18.55;0.05;103.11;0; nivel 2
0.26;0.82;166154.00;0.74;0.00;-6.38;0.17;116.99;6; nivel 2
0.66;0.57;276061.50;0.80;0.01;-7.26;0.09;104.05;2; nivel 2
0.01;0.84;296151.00;0.83;0.74;-6.10;0.05;132.03;11; nivel 2
0.97;0.28;123207.00;0.05;0.44;-22.30;0.05;78.03;7; nivel 2
0.92;0.25;64693.00;0.26;0.95;-15.43;0.04;73.34;10; nivel 2
0.96;0.20;282275.00;0.09;0.44;-24.52;0.05;90.49;5; nivel 2
0.00;0.59;285356.00;0.82;0.00;-5.80;0.06;127.53;7; nivel 2
0.73;0.66;129835.66;0.45;0.05;-8.49;0.09;124.51;5; nivel 2
0.83;0.45;74027.00;1.00;0.00;-10.85;0.92;99.40;4; nivel 2
0.75;0.45;157934.50;0.41;0.00;-11.60;0.05;119.12;9; nivel 2
0.94;0.56;134000.00;0.35;0.01;-18.56;0.04;100.00;7; nivel 2
0.99;0.61;192893.02;0.11;0.03;-12.37;0.05;87.45;0; nivel 2
0.91;0.51;173310.00;0.19;0.00;-14.45;0.19;202.95;11; nivel 2
0.58;0.82;119357.00;0.77;0.85;-7.67;0.04;120.08;2; nivel 2
0.92;0.25;64693.00;0.26;0.95;-15.43;0.04;73.34;10; nivel 2
0.83;0.45;163067.00;0.30;0.16;-18.59;0.03;150.87;11; nivel 2
0.93;0.31;270360.48;0.14;0.71;-23.93;0.05;104.48;7; nivel 2
0.99;0.41;193907.00;0.22;0.91;-12.86;0.03;78.53;1; nivel 2
0.77;0.39;376653.00;0.57;0.00;-11.54;0.07;126.62;5; nivel 2
0.99;0.41;193907.00;0.22;0.91;-12.86;0.03;78.53;1; nivel 2
0.83;0.76;163360.00;0.37;0.00;-10.21;0.04;116.07;7; nivel 2
0.80;0.49;207836.61;0.43;0.20;-10.81;0.08;115.32;5; nivel 2
0.99;0.41;193907.00;0.22;0.91;-12.86;0.03;78.53;1; nivel 2
0.02;0.66;148520.00;0.80;0.08;-7.14;0.04;124.49;0; nivel 2
0.99;0.41;193907.00;0.22;0.91;-12.86;0.03;78.53;1; nivel 2
0.89;0.56;286283.69;0.23;0.52;-14.43;0.05;106.46;7; nivel 2
0.00;0.65;263233.00;0.74;0.04;-7.67;0.10;119.99;10; nivel 2
0.01;0.50;325967.75;0.95;0.05;-3.75;0.07;149.99;0; nivel 2
0.17;0.61;181960.00;0.82;0.00;-4.04;0.04;116.99;4; nivel 2
0.02;0.62;405564.00;0.93;0.93;-8.38;0.08;133.01;7; nivel 2
0.07;0.69;145913.50;0.61;0.68;-12.51;0.04;101.65;1; nivel 2
0.30;0.74;150087.00;0.12;0.81;-14.29;0.13;84.99;1; nivel 2
0.91;0.76;166600.00;0.28;0.00;-12.59;0.25;204.31;0; nivel 2
0.58;0.49;150371.00;0.57;0.07;-8.36;0.04;137.99;5; nivel 2
0.61;0.55;164634.36;0.50;0.00;-8.33;0.03;120.59;0; nivel 2
0.88;0.60;267582.33;0.36;0.00;-17.07;0.79;105.85;11; nivel 2
0.00;0.44;186467.60;0.99;0.91;-6.82;0.14;139.74;3; nivel 2
0.94;0.30;304840.00;0.05;0.05;-26.40;0.05;98.92;7; nivel 2
0.97;0.29;193526.50;0.27;0.46;-21.41;0.04;79.95;7; nivel 2
0.85;0.46;215833.38;0.22;0.00;-10.30;0.04;103.40;9; nivel 2
0.30;0.50;249614.88;0.46;0.00;-10.37;0.03;109.91;2; nivel 2
0.60;0.51;167177.67;0.51;0.00;-8.27;0.04;98.30;10; nivel 2
0.98;0.23;460440.00;0.03;0.96;-25.70;0.04;81.58;5; nivel 2
0.59;0.51;447612.41;0.45;0.11;-12.42;0.06;112.09;5; nivel 2
0.78;0.56;379246.50;0.70;0.47;-11.73;0.05;110.28;10; nivel 2
0.88;0.53;343050.03;0.26;0.50;-14.63;0.05;117.44;7; nivel 2
0.00;0.41;248576.00;0.99;0.98;-6.14;0.15;138.84;9; nivel 2
0.23;0.54;153182.00;0.41;0.00;-10.22;0.04;133.60;7; nivel 2
0.87;0.49;314463.80;0.39;0.00;-6.85;0.09;123.04;9; nivel 2
0.74;0.49;228370.60;0.27;0.01;-13.49;0.04;110.36;0; nivel 2
0.94;0.26;132661.75;0.15;0.00;-15.17;0.04;133.90;5; nivel 2
0.92;0.38;233500.00;0.32;0.00;-14.78;0.13;118.41;5; nivel 2
0.78;0.49;162275.13;0.39;0.00;-10.90;0.08;104.19;1; nivel 2
0.86;0.58;163910.13;0.41;0.27;-12.34;0.04;134.25;9; nivel 2
0.08;0.52;167459.33;0.88;0.22;-6.81;0.10;131.07;7; nivel 2
0.85;0.60;171199.80;0.30;0.15;-12.94;0.05;116.92;6; nivel 2
0.88;0.66;195840.00;0.18;0.00;-10.88;0.07;137.18;0; nivel 2
0.30;0.72;261933.00;0.50;0.00;-8.55;0.08;138.04;10; nivel 2
0.00;0.46;41173.00;1.00;0.99;-5.60;0.07;139.99;1; nivel 2
0.74;0.49;297147.48;0.36;0.29;-11.20;0.04;110.53;5; nivel 2
0.92;0.44;142052.25;0.33;0.33;-12.68;0.04;117.87;5; nivel 2
0.98;0.27;292528.36;0.14;0.55;-23.37;0.05;107.04;11; nivel 2
0.28;0.52;255212.54;0.63;0.07;-8.41;0.06;134.30;4; nivel 2
0.78;0.50;320176.02;0.39;0.23;-12.29;0.07;119.43;0; nivel 2
0.81;0.41;280427.00;0.46;0.00;-9.67;0.14;87.38;9; nivel 2
0.90;0.41;302023.25;0.14;0.14;-18.90;0.04;116.18;5; nivel 2
0.00;0.53;174207.00;0.93;0.88;-7.99;0.09;127.01;7; nivel 2
0.05;0.66;198632.00;0.90;0.66;-7.05;0.07;126.52;2; nivel 2
0.13;0.76;223147.33;0.82;0.00;-4.47;0.11;121.43;1; nivel 2
0.88;0.55;146000.00;0.21;0.00;-11.83;0.09;139.33;10; nivel 2
0.95;0.79;278082.00;0.35;0.00;-9.34;0.66;139.62;8; nivel 2
0.04;0.54;173367.28;0.84;0.41;-7.16;0.06;130.16;7; nivel 2
0.63;0.57;201344.00;0.23;0.62;-15.97;0.04;114.09;5; nivel 2
0.93;0.18;123291.00;0.18;0.41;-14.72;0.03;73.41;7; nivel 2
0.95;0.68;76120.00;0.35;0.00;-13.67;0.26;137.48;9; nivel 2
0.02;0.60;472955.00;0.81;0.09;-9.85;0.06;135.99;7; nivel 2
0.03;0.67;222907.00;0.51;0.00;-7.03;0.03;120.01;10; nivel 2
0.75;0.62;130000.00;0.44;0.89;-14.54;0.13;170.19;7; nivel 2
0.68;0.43;471509.09;0.45;0.15;-11.77;0.06;123.43;5; nivel 2
0.50;0.67;251111.81;0.75;0.06;-5.03;0.06;105.60;7; nivel 2
0.97;0.13;269040.00;0.09;0.01;-22.86;0.05;74.51;10; nivel 2
0.87;0.35;410844.57;0.35;0.77;-15.93;0.06;99.45;0; nivel 2
0.91;0.50;201467.06;0.25;0.47;-13.08;0.05;121.66;10; nivel 2
0.88;0.28;307727.90;0.16;0.38;-25.68;0.08;95.93;5; nivel 2
0.50;0.74;169519.20;0.21;0.88;-19.79;0.33;100.10;3; nivel 2
0.65;0.67;166751.00;0.19;0.85;-17.09;0.08;82.76;6; nivel 2
0.02;0.73;347901.33;0.75;0.87;-9.23;0.09;123.02;11; nivel 2
0.78;0.51;357014.33;0.29;0.47;-16.14;0.04;129.04;0; nivel 2
0.88;0.73;212622.70;0.45;0.81;-14.56;0.04;112.92;3; nivel 2
0.76;0.46;198520.00;0.34;0.00;-12.31;0.13;97.13;0; nivel 2
0.91;0.57;185551.64;0.20;0.01;-13.16;0.06;109.95;5; nivel 2
