acousticness;danceability;duration_ms;energy;instrumentalness;liveness;loudness;speechiness;tempo;valence;key;popularity
3,93887E+15;5,70855E+15;2,15707E+16;5,41182E+15;5,67274E+15;1,56713E+16;-1,10272E+16;3,69055E+15;1,23182E+16;7,51855E+15;2;35654545454545500,00
146;6,71E+15;2606220;7,99333E+15;1,46E+11;3018;-4,59767E+15;1,82567E+16;1,42492E+16;6,45667E+15;4;35666666666666700,00
9,25944E+15;3,46111E+15;1,72956E+16;1,54322E+16;5,40066E+15;1,42606E+16;-1,78128E+16;5,58611E+16;1,25914E+16;2,69333E+16;5;35666666666666700,00
6,23333E+15;6,57333E+15;2,48609E+16;3,87333E+16;0,000376;2,72667E+15;-1,23983E+16;3,18333E+16;1,0911E+16;6,3E+15;2;35666666666666700,00
9,27837E+15;584;2593830;7,64667E+15;6,38333E+15;1,58167E+16;-5,10633E+15;3,01333E+15;1,10346E+16;6,62333E+15;7;35666666666666700,00
3,56E+16;6,09333E+15;1,97178E+16;8,29667E+15;0;5,07333E+15;-9,08867E+15;459;119977;9,60667E+15;2;35666666666666700,00
575;625;2,61271E+16;7,93E+15;12999;2,41333E+15;-7,07433E+15;4,25333E+15;1,36014E+16;8,13333E+15;2;35666666666666700,00
5,06867E+15;5,06667E+15;2,49955E+16;6,08333E+15;5,61067E+15;2,83433E+16;-9,21067E+15;466;1,32329E+16;6,97E+15;6;35666666666666700,00
1,13754E+16;4,44222E+15;2,26914E+15;8,19444E+15;4,6082E+15;2,22267E+16;-9,71011E+15;6,46333E+15;1,33305E+16;4,03E+15;2;35666666666666700,00
5,07667E+15;4,84667E+15;1,8304E+16;388;0,01586;1,74333E+16;-1,30003E+16;306;1,44164E+16;5,97333E+15;2;35666666666666700,00
4,11833E+15;5,72E+15;2081265;7,605E+15;773333333,3;18585;-7,19367E+15;8,02333E+15;1,10674E+16;7,86167E+15;9;35666666666666700,00
1,31598E+16;4,20037E+15;1,12873E+16;9,32519E+15;4,34872E+15;2,28919E+16;-4,6027E+15;1,06896E+16;1,2361E+16;7,53037E+15;2;35666666666666700,00
5,87E+15;5,86667E+15;1,62656E+16;4,90667E+15;0;1804;-8329;321;1,25931E+16;5,79333E+15;7;35666666666666700,00
6,15E+15;5,23833E+15;2509890;4,62333E+15;6,40367E+15;2,78167E+16;-1,02843E+16;3,44667E+15;1139345;556;1;35666666666666700,00
2,91667E+15;7,67333E+15;6,04253E+15;738;21491;2,31267E+16;-84515;1,15117E+16;125224;8,48667E+15;7;35666666666666700,00
7,60667E+15;632;1466130;4,49667E+16;3,50794E+15;2,81333E+15;-12485;75;12112;7,05667E+15;5;35666666666666700,00
7,60667E+15;632;1466130;4,49667E+16;3,50794E+15;2,81333E+15;-12485;75;12112;7,05667E+15;10;35666666666666700,00
7,10564E+15;3,99611E+15;2,61912E+15;2,94885E+15;4,40759E+16;2,16254E+16;-1,49434E+16;1,01569E+16;1,07506E+16;2,74827E+15;5;35677777777777800,00
2,10687E+16;4,47286E+15;3,72173E+15;6037;7,81429E+15;1,44114E+15;-1,4518E+16;5,80143E+15;1,30543E+16;5,75571E+15;10;35714285714285700,00
4,94033E+15;5,79184E+15;1,96568E+14;6,61E+15;7,67696E+15;1,97722E+16;-9,12959E+15;7,14735E+15;1,18717E+16;7,4249E+15;7;35714285714285700,00
9,08929E+15;6,41214E+15;1,79275E+15;2,61821E+15;2,97816E+16;1,83486E+15;-1,20613E+16;1,46579E+16;1,31215E+16;6,69357E+15;5;35714285714285700,00
1,32143E+16;8,15857E+15;2,53987E+15;5,73286E+15;7,29543E+15;1,31857E+16;-9,15029E+15;6,97E+15;1,3446E+16;8,41143E+15;2;35714285714285700,00
7,10423E+15;5,40517E+14;2,33532E+16;3,38474E+15;8,79071E+15;2,19205E+15;-1,40943E+16;1,06384E+16;1,128E+15;4,53089E+15;0;35779661016949200,00
2,71994E+15;6,35786E+15;2,54662E+15;5,89E+15;1,03359E+16;1,35171E+16;-9,85379E+15;3,39571E+15;1,13136E+16;6,66357E+15;4;35785714285714300,00
4,03656E+15;6,55589E+15;2,64201E+15;7,842E+15;7,27117E+15;2,33175E+15;-8,91734E+15;4,79842E+14;1,3569E+15;7,94011E+15;11;35810526315789500,00
8,42667E+15;3,64333E+15;1978620;2,14967E+16;8166666667;15;-16546;3,48333E+16;139866;4525;10;35833333333333300,00
5,08E+15;3,65833E+15;1975710;4,67667E+15;31566666667;3,58E+16;-1,08213E+16;3,84333E+15;1,52842E+15;4,52833E+15;4;35833333333333300,00
8,31436E+15;4,16515E+15;1,79387E+16;2,59731E+16;6,16906E+16;1,81887E+16;-145779;4,54673E+15;1,11101E+16;4,22962E+15;0;35845454545454500,00
2,27515E+16;6,22462E+15;2,99858E+15;5,50462E+15;4,53615E+15;1,93808E+15;-1,20452E+16;6,16769E+16;9,78172E+15;4,78154E+15;6;35846153846153900,00
2,36E+16;6,30429E+15;2,48002E+15;5,26143E+15;6,72886E+15;2,49457E+16;-1,01613E+16;4,32571E+15;1,11893E+16;5,78429E+15;5;35857142857142900,00
9,76E+15;4,09E+15;4,21177E+15;1,37247E+16;4,53286E+15;1,60418E+16;-1,69535E+15;4,80882E+15;1,16868E+16;3,89218E+15;10;35882352941176500,00
9,75529E+14;3,68882E+15;1,7773E+15;1,87647E+16;5,96381E+15;2,13412E+15;-1,46297E+16;9,89412E+15;8,98733E+15;1,75665E+16;8;35882352941176500,00
5,02077E+14;5,75885E+15;2,57784E+15;3,29158E+16;1,15422E+16;1,58277E+16;-1,6628E+15;6,19731E+16;1,15872E+16;6,06538E+15;4;35884615384615400,00
1,61349E+16;4,46444E+15;2,62682E+16;8,63889E+15;4,73967E+15;3,09444E+15;-8,30422E+14;6,03222E+15;1,50311E+16;6,07444E+15;7;35888888888888900,00
7,41382E+15;4,98569E+15;2,06243E+16;2,50446E+15;2,85198E+15;1,53442E+16;-1,71214E+16;4,69733E+15;1,21013E+16;4,62845E+15;2;35995555555555600,00
7,74529E+15;5,04647E+15;1,50489E+16;2775;6,78715E+15;2,08282E+16;-1,47231E+16;3,33176E+15;1,29385E+16;4,03047E+15;1;36058823529411800,00
1,07071E+15;3,66941E+15;2,71659E+16;5,57347E+15;1,06519E+16;2,38441E+15;-1,11839E+16;5,17E+15;1,14143E+16;4,19659E+15;9;36058823529411800,00
3,48339E+15;6,8593E+15;2,21602E+15;4,07056E+15;2,54444E+14;1,18696E+16;-1,13506E+16;5,20479E+15;1,11721E+16;6,61662E+15;0;36070422535211300,00
1,37211E+16;6,24957E+15;2,22073E+15;6,47957E+15;1,25179E+16;1,61278E+15;-1,18698E+16;4,48043E+16;1,3126E+16;7,96783E+15;0;36130434782608700,00
2,98517E+15;4,49558E+15;3,03969E+16;5,59425E+15;3,07104E+15;3,97067E+15;-1,10656E+16;3,81942E+15;1,20507E+15;4,69673E+15;7;36134615384615400,00
2,99236E+15;6,71714E+15;2,8071E+15;5,39571E+15;5,63079E+15;1,12071E+15;-1,18452E+16;4,67643E+15;1,22363E+16;6,73286E+15;1;36142857142857100,00
1,62063E+15;6,51429E+15;2857225;6465;55356;1,63671E+16;-9,24079E+15;515;1,29379E+15;6,92214E+15;0;36142857142857100,00
4,71805E+15;7,41048E+15;2,22978E+16;5,39429E+15;5,91102E+16;1,17295E+16;-9,51871E+15;1,65948E+16;1,1443E+15;8,06048E+15;10;36142857142857100,00
8,01689E+15;6,62743E+15;1,74814E+15;2,93514E+15;2,55646E+11;2,13476E+16;-1,18203E+16;1,00389E+16;1,36287E+16;7,44392E+15;3;36148648648648600,00
3,26589E+15;5,45024E+15;2,19744E+15;7,03905E+15;1,12611E+16;1,29548E+16;-6,93867E+16;6,15571E+15;1,28353E+15;6,5169E+14;1;36190476190476200,00
5,31928E+15;6,29556E+15;2,15187E+16;53025;11466666667;1,49111E+16;-8,19281E+15;3,64861E+15;1,22772E+16;5,08167E+15;0;36194444444444400,00
2,25361E+15;6,22786E+15;1886360;6,19214E+15;7,88853E+15;1,81379E+16;-1,04745E+16;3,40714E+15;1,36307E+16;7,42929E+15;7;36214285714285700,00
6,05773E+14;3,58128E+16;1,28226E+16;8,29051E+15;5,40577E+15;2,48131E+15;-1,00587E+16;6,26949E+15;1,3919E+15;6,21256E+15;0;36282051282051300,00
2,49357E+15;7,48143E+14;3239960;611;4,43522E+16;1,25614E+16;-1,13423E+16;5,83286E+15;1,32197E+16;8,28429E+15;8;36285714285714300,00
1,51272E+16;4,77E+15;2,05669E+16;7,335E+15;5,18706E+15;1,56267E+16;-6,82833E+15;5,88333E+15;1,4744E+16;5,83E+15;10;36333333333333300,00
6,70095E+15;3,79238E+15;1,58369E+16;4,11238E+15;6,74562E+15;2,86829E+16;-1,00157E+16;3,42476E+15;1,07128E+16;5,32286E+15;5;36333333333333300,00
4,13667E+15;6,07333E+15;2,41778E+16;7,71E+15;8,76667E+15;1,20867E+16;-9277;7,49E+15;1,02908E+16;8,39667E+15;5;36333333333333300,00
253;7,75667E+15;1,84116E+16;446;7,47647E+15;956;-9851;1,61067E+16;1,20921E+16;5,99E+15;7;36333333333333300,00
9,90333E+15;373;2810800;3,08533E+15;9,17667E+15;9,49667E+15;-3279;4,30333E+15;1,12646E+16;3,02767E+16;2;36333333333333300,00
3,06583E+15;5,9375E+15;1844400;6,76E+15;7,49701E+15;1,22617E+16;-7,9885E+15;1,35425E+16;1,76532E+16;8,23833E+15;7;36333333333333300,00
8,97E+15;3,74333E+15;2,85325E+16;1,25067E+16;1,43333E+11;153;-1,88137E+16;5,81E+15;9,75697E+15;1,93333E+16;3;36333333333333300,00
44;5,42667E+15;2,06436E+16;6,13667E+15;0,00034;1207;-1,55857E+16;8,87667E+15;1,02481E+16;439;3;36333333333333300,00
4,65333E+15;6,09667E+15;1818000;4,78333E+15;66393333333;1,13667E+16;-8981;2,77667E+16;98034;4,37E+15;9;36333333333333300,00
1,53513E+15;5,69333E+15;2,09374E+16;4,53333E+15;1,64E+16;3,25067E+15;-1,44793E+16;993;1,09798E+16;4,96667E+15;11;36333333333333300,00
2315;6,18667E+15;3054500;7,48E+15;5,48433E+15;945;-8385;3,38333E+15;1,143E+16;715;4;36333333333333300,00
68843333333;3,30667E+16;2753910;9,00667E+15;9,29667E+15;1,95733E+15;-8,869E+15;1,06333E+16;110572;5,66E+15;1;36333333333333300,00
7,23333E+15;573;1,99178E+16;3,33333E+15;217722;1,10733E+16;-1,68413E+16;341;9,63643E+15;6,28667E+15;4;36333333333333300,00
6,02117E+15;636;2,54885E+16;5,63E+15;5,4481E+15;1884;-1,07203E+16;3,40667E+15;1,05334E+16;6,81E+15;4;36333333333333300,00
2536;5,38667E+15;2,45094E+16;61;923648;8,12333E+15;-1,21107E+16;3,17333E+16;9,30853E+15;5,01333E+15;2;36333333333333300,00
2,9678E+16;5,04667E+15;3713290;5,84667E+15;8,57E+15;1,38667E+15;-1,3327E+16;477;1,03761E+16;5,44333E+15;6;36333333333333300,00
9,76333E+15;1,34033E+16;2,94622E+16;4,64333E+16;2,81267E+16;1,22667E+16;-3087;5,05E+15;76891;4,56333E+15;7;36333333333333300,00
7,59368E+15;4,18333E+15;2724310;6,64667E+15;3,70903E+15;2,59267E+15;-13275;4,68333E+15;1,47222E+16;5,11333E+15;7;36333333333333300,00
8,08333E+15;6,86333E+15;1,35106E+16;2,22333E+16;51333333333;1,61667E+16;-1696;4,09667E+16;106975;8,30333E+15;10;36333333333333300,00
9,76712E+14;6,08692E+15;1,88393E+16;5,04942E+14;6,33804E+15;1,36608E+16;-7,54888E+15;5,04962E+16;1,1648E+16;7,53923E+15;3;36346153846153800,00
9,86153E+15;5,98765E+15;2,6644E+15;8,22353E+15;1,67808E+16;2,29553E+15;-8,54124E+15;4,81706E+15;1,23748E+16;7,54294E+15;9;36411764705882400,00
6,05557E+15;8,24952E+15;2,62857E+16;5,82667E+15;1,526E+16;1,56171E+16;-9,10614E+15;2,19248E+14;1,02764E+16;5,36762E+15;7;36476190476190500,00
3,37726E+16;6,32889E+15;2736000;4,75074E+15;7,03775E+16;1,87348E+16;-1,39267E+16;4,90926E+15;1,09628E+16;6,37037E+15;2;36481481481481500,00
8,46629E+15;5,02274E+15;2,58941E+16;2,10803E+16;2,39587E+15;2,91192E+15;-1,93668E+15;5,6921E+16;1,22007E+16;4,67677E+15;5;36564516129032300,00
1,81277E+16;8,3849E+15;2,52272E+16;3,72314E+16;1,1975E+16;8,54549E+15;-1,26117E+16;1,81129E+16;1,08724E+16;8,75333E+15;9;36568627450980400,00
1,13342E+16;75;2,38745E+15;8,64316E+15;38398947368;1,74142E+15;-3,39016E+16;9,45158E+14;1,03666E+16;6,96474E+15;0;36578947368421100,00
5,32247E+15;4,29412E+15;2,66976E+16;3,17606E+15;5,27805E+15;1,25341E+16;-1,46328E+16;3,50412E+15;1,09876E+16;2,51159E+16;7;36588235294117600,00
2,39533E+15;7,06667E+15;2,06626E+16;8,79333E+15;1,69867E+16;4,86667E+15;-6863;1,24533E+16;1,06726E+16;7,52333E+15;8;36666666666666700,00
1,84E+16;4,12E+16;2184120;605;0,00317;106;-10137;556;75007;172;9;36666666666666700,00
7,92333E+15;6,26667E+15;1,60134E+16;511;1,04133E+16;1,08067E+16;-8,56233E+15;1,162E+16;1,37407E+16;7,49E+15;3;36666666666666700,00
9,87333E+15;6,27333E+15;1,2706E+16;1,72267E+16;9,19667E+15;1,13667E+16;-2,0376E+16;1001;7,62243E+15;1184;4;36666666666666700,00
85525;4,3575E+15;1,80095E+16;3669;1,96409E+15;183675;-1064475;3,72917E+15;1,45611E+15;6,13667E+15;10;36666666666666700,00
1,84E+16;4,12E+16;2184120;605;0,00317;106;-10137;556;75007;172;9;36666666666666700,00
2,83737E+15;2,63667E+15;9,99197E+15;5,05333E+15;8,74333E+15;1,27667E+16;-1,14713E+16;369;12435;1,07133E+16;9;36666666666666700,00
2022924;5,83083E+15;2120250;7,6275E+15;5,05435E+15;2,39025E+16;-8,525E+15;5,00833E+15;1,30728E+16;5,86567E+15;7;36666666666666700,00
947;6,56833E+15;1813490;3,12333E+15;4,18297E+15;1,25933E+16;-1,21322E+16;6,86333E+15;1,20624E+16;7,81333E+15;5;36666666666666700,00
9,82333E+15;2,49333E+15;1909110;1,24833E+16;9,60405E+15;1,72667E+16;-1,74963E+16;5,26667E+15;7,78447E+15;924;5;36666666666666700,00
8,31889E+15;5,69333E+15;2,08117E+16;7,22889E+15;4,94641E+15;1,65756E+16;-9,21633E+15;5,68222E+15;11782;7,32111E+15;5;36666666666666700,00
3,32267E+16;6,13667E+15;2,22897E+16;5,28333E+15;0;1,26867E+16;-7,06033E+16;3,44667E+15;1,23253E+16;5,06333E+15;0;36666666666666700,00
914;2,54667E+16;2,27622E+16;2,59333E+16;8,332E+15;2,93167E+16;-1,33703E+16;3,84333E+15;116388;1,16267E+16;3;36666666666666700,00
991;5,52333E+15;1647870;1,44E+16;101373;2634;-1,57153E+16;7,56667E+15;1,19563E+16;5,98333E+15;6;36666666666666700,00
4,37687E+16;5,005E+15;9,91633E+15;9335;2127275;5,06667E+15;-6,11517E+15;9,73667E+15;1,3247E+16;4,22833E+15;0;36666666666666700,00
1,29372E+16;487;2937180;9,48167E+15;5674;3,45833E+15;-8,40717E+15;6,21833E+15;1,38415E+16;33915;2;36666666666666700,00
184;4,12E+16;2184120;605;3,17E+11;106;-10137;5,56E+15;75007;1,72E+16;9;36666666666666700,00
1,86875E+15;3,14846E+16;2610000;6,20154E+15;4,23788E+15;1,37308E+16;-8,67708E+15;3,26385E+15;1,15675E+16;3,20231E+15;7;36692307692307700,00
5,08505E+15;6,4666E+15;3,03416E+15;4,88388E+15;2,76267E+16;1,4708E+16;-1,27337E+16;4,69359E+16;1,08261E+16;6,67922E+15;0;36708737864077700,00
2,97014E+15;6,63286E+15;2,37009E+16;5,94714E+15;1,27666E+15;2,88771E+15;-1,13603E+16;3,37714E+15;1,10107E+16;6,59429E+15;2;36714285714285700,00
1,24226E+16;6,41143E+15;3,21206E+16;6,80714E+15;2851605;1,55829E+16;-9,06786E+15;6,46143E+15;1,01782E+16;5,94714E+15;7;36714285714285700,00
2,34929E+15;7,08238E+15;2,95277E+15;6,09048E+15;6,41086E+15;1,53629E+16;-1,0568E+16;4,20619E+16;1,10554E+16;6,25429E+15;8;36714285714285700,00
6,79442E+15;8,90357E+15;2,62922E+15;6,21214E+15;2,67421E+15;2,60214E+15;-120375;2,19279E+16;131171;6,76929E+15;11;36714285714285700,00
5,24857E+15;6,38071E+15;2,66643E+16;3,96143E+15;32520395;1,12993E+16;-1,46724E+16;4,34429E+15;1,04629E+16;5,75714E+15;7;36785714285714300,00
1,45175E+16;5,2372E+15;2210148;7,2684E+15;2,35474E+16;1,74298E+15;-7,71161E+15;4,5116E+15;1,32181E+16;7,01493E+15;2;36833333333333300,00
2,24567E+16;5855;2,42776E+16;4515;22027;1,20233E+16;-1,39555E+16;3,07833E+16;1,18835E+16;5,89333E+15;4;36833333333333300,00
2,30117E+16;5,525E+15;3,90991E+16;4,33833E+16;5,3529E+15;1,50317E+16;-1,41943E+16;5,76333E+16;1,42006E+16;3,36783E+15;4;36833333333333300,00
8,70833E+15;4,61333E+15;2,09422E+16;1,66633E+16;16083333333;1,555E+16;-2,08697E+15;1034;93184;4,72333E+15;6;36833333333333300,00
10082;2,76833E+15;2,09653E+16;8965;7,60168E+15;2,65467E+15;-1,0724E+16;9025;1,34876E+16;1,45967E+16;7;36833333333333300,00
2,54286E+15;6,03429E+15;2,52079E+15;6,96571E+15;1,22698E+16;1,74329E+16;-9729;5,81571E+15;1,15839E+16;7,89571E+15;1;36857142857142900,00
3,29685E+16;3,40476E+15;1,27949E+16;8,67905E+15;1,92321E+16;2,86081E+16;-1,03743E+16;5,12286E+15;1,3827E+16;3,18957E+15;2;36904761904761900,00
5,55242E+15;6,79E+15;276579375;6,75875E+15;20416666667;2,47979E+15;-8,68258E+15;2,1645E+16;113497875;6,81417E+15;1;36958333333333300,00
1,44584E+16;3,50974E+15;2,38153E+15;9,35421E+15;2,65415E+16;21475;-6,811E+15;6,08974E+15;1,51737E+15;4,51353E+15;1;36973684210526300,00
9,63963E+15;5,80963E+14;1,76046E+16;2,88889E+15;46985925926;2,49056E+15;-1,37704E+16;1,04537E+16;1,04391E+15;7,14E+15;0;37037037037037000,00
3,27908E+15;5,24023E+15;2,6464E+16;6,47623E+15;2,48051E+16;3,43373E+15;-8,92149E+14;6,41178E+15;1,21738E+16;5,2496E+15;0;37076388888888900,00
3,86544E+15;8,48778E+15;3,31837E+16;7,61222E+15;3,03778E+16;1,24533E+16;-8,73489E+15;2,86E+15;9,83614E+15;5,92333E+15;1;37111111111111100,00
8,41143E+15;3,29286E+15;3,81288E+15;2,42857E+16;5,43457E+15;1,23014E+16;-1,24906E+16;3,49143E+15;1,12161E+15;2,66571E+16;5;37142857142857100,00
4,94286E+15;5,09286E+15;1,67147E+15;5,15143E+15;8,48667E+15;2,47457E+15;-1,15944E+16;5,95857E+15;1,33932E+16;7,24143E+15;4;37142857142857100,00
7,84429E+15;6,36571E+15;3,97536E+15;3,871E+15;8,8E+15;1,15543E+16;-1,53064E+16;3,91714E+16;1,28959E+15;5,04957E+15;8;37142857142857100,00
8,00014E+15;4,37414E+15;1,83783E+15;7,21931E+15;3,46893E+15;2,63107E+15;-8,64207E+15;7,13379E+15;1,18334E+16;4,62241E+15;11;37206896551724100,00
2,22425E+15;5,00184E+15;2,60926E+15;5,03247E+15;4,79793E+15;2,04429E+16;-1,36704E+16;4,20143E+15;1,28297E+16;5,15267E+15;9;37224489795918400,00
6,29462E+15;5,70923E+14;2,50988E+15;3,57154E+15;5,14296E+15;1,61092E+15;-1,20947E+16;4,18462E+15;1,234E+16;4,04385E+16;0;37230769230769200,00
5,90314E+16;6,64143E+14;3,19444E+16;904;4,15818E+16;1,67486E+16;-4,70386E+15;4,03857E+15;1,32274E+16;5,77143E+15;6;37285714285714300,00
1951;8,35714E+15;2,08688E+16;5,50571E+15;1,16904E+16;5,87429E+15;-8,36786E+15;5,58143E+15;1,0249E+16;9,53E+15;8;37285714285714300,00
9,88476E+15;3,47286E+16;2,36311E+15;3,87543E+15;8,1181E+15;8,1981E+15;-3,09541E+16;4,4619E+15;1,18425E+16;203;5;37285714285714300,00
6,34286E+15;4,63286E+15;1,9476E+15;3,74714E+15;0;2,12443E+15;-1,61516E+16;945;1,21314E+16;4,85571E+15;10;37285714285714300,00
7,29214E+15;4,47145E+15;1,97334E+16;2,81738E+15;8,96448E+15;1,93592E+16;-1,36042E+16;4,87472E+15;1,15992E+15;4,8204E+14;7;37326612903225800,00
3,15417E+16;418;4,20253E+16;5,30667E+15;1,99152E+16;2,11E+16;-13575;4,17167E+16;1,25878E+16;6,36667E+15;9;37333333333333300,00
3,15333E+15;6,60667E+15;3290000;779;10988838;1,06667E+16;-9,90633E+15;5,63667E+16;1,35522E+16;79;7;37333333333333300,00
3,21233E+15;6,58333E+15;1,59253E+16;3,37667E+15;0;7,85667E+15;-1,36463E+16;3,67667E+15;9,16423E+15;5,87667E+15;9;37333333333333300,00
6,5883E+15;8,08185E+15;2,8054E+15;5,51148E+15;5,7648E+15;1,28256E+16;-1,39259E+16;1,96056E+15;1,1452E+16;6,32852E+14;7;37333333333333300,00
4,43917E+15;5,67167E+15;1,674E+16;5,61833E+15;0,93645;9,08333E+15;-84745;3,19667E+16;1,00261E+16;5,16833E+15;2;37333333333333300,00
3,49767E+15;6,66E+15;3,77698E+16;4,33E+15;2,1951E+16;1,21533E+16;-1,74323E+16;4,13333E+15;123291;5,12E+15;7;37333333333333300,00
2,18253E+16;594;2,56862E+16;6,89333E+15;7666666667;2128;-9,27667E+15;7,13333E+15;1,45823E+16;6,67667E+15;1;37333333333333300,00
3,61433E+15;6,60333E+15;5935510;3,41667E+15;6,63333E+15;9,34667E+15;-1,21447E+16;5,54E+16;1,25015E+16;6,11667E+15;10;37333333333333300,00
5,97667E+15;5,04667E+15;1,12398E+16;5,36667E+15;115;3,21E+16;-1235;5,57E+16;1,26951E+16;8,28667E+15;7;37333333333333300,00
3,256E+16;6,60889E+15;3123510;5,07889E+15;1,89591E+15;1544;-1,18427E+16;3,04556E+16;120535;8,54667E+15;9;37333333333333300,00
387;7,54333E+15;2,59316E+16;5,3E+15;0;1,094E+16;-8,69633E+15;134;8,1978E+15;6,64333E+15;4;37333333333333300,00
3,29E+16;6,20333E+15;2,53538E+16;4,62667E+15;5,94667E+11;2,81167E+15;-9896;4,73667E+15;13067;5,07333E+15;6;37333333333333300,00
4,35873E+15;445;1,55493E+16;9,44E+15;1150712;2,19667E+16;-4,318E+16;5,22667E+15;1,01199E+16;7,31333E+15;7;37333333333333300,00
3,90633E+15;5,43E+15;2368000;7,04E+15;3,19333E+15;2,852E+15;-1,11567E+16;2,88333E+16;1,37927E+15;7,74667E+15;0;37333333333333300,00
4,37333E+15;5,065E+15;2,16556E+16;4,57333E+15;10316666667;21235;-8,212E+15;3,37333E+15;1,17467E+16;5,285E+15;7;37333333333333300,00
449;7,81E+15;2,63618E+16;6,58E+15;116;7,67667E+15;-8,822E+15;2,42333E+15;97865;7,65667E+15;10;37333333333333300,00
3,66344E+15;8,41932E+15;2,28927E+15;7,70459E+15;9,10798E+15;1,87992E+16;-8,58028E+15;2,05941E+16;1,20586E+16;6,97122E+15;11;37405405405405400,00
1,5812E+16;4,40568E+15;2,92634E+16;6,30335E+15;2,54907E+15;3,30378E+14;-1,13247E+16;4,58468E+15;1,25873E+16;6,30986E+15;8;37440909090909100,00
3,36902E+15;5,27764E+15;2,79174E+15;5,92169E+15;1,28318E+14;2,0622E+16;-9,6999E+15;4,22246E+15;1,28749E+16;5,44484E+13;0;37444444444444400,00
2,82979E+15;5,32929E+15;2,92316E+15;5,56571E+15;7,90456E+15;1,481E+16;-9,62557E+15;3,83643E+15;1,17966E+16;4,91357E+15;7;37464285714285700,00
2,79784E+15;6,74964E+15;2,6295E+16;545125;8,95734E+15;1,26236E+16;-1,38867E+16;5,09946E+16;1,10761E+16;8,53429E+15;9;37517857142857100,00
2,57867E+16;4,23706E+15;2,87372E+15;5,61912E+15;1,29427E+16;3,00729E+15;-1,32433E+16;4,50382E+15;1,24871E+16;5,47971E+14;7;37558823529411800,00
1,00453E+16;8,05526E+15;2,88333E+16;6,19947E+15;3,8447E+14;2,52884E+15;-9,99274E+15;2,96368E+15;1,12745E+16;5,96579E+15;1;37578947368421100,00
5,88117E+15;4,71083E+15;2607155;199275;1,22673E+16;1,22858E+16;-2,01848E+16;3,45333E+15;1,19985E+16;3,43417E+15;0;37583333333333300,00
1,24174E+16;5,34353E+15;2,14861E+15;6,96941E+15;1,60706E+15;1,92665E+16;-1,13635E+16;5,14118E+15;1,31246E+15;6,14882E+15;9;37588235294117600,00
4,88657E+14;5,60611E+15;2,03577E+16;4,6059E+15;3,09432E+16;1,34228E+16;-1,17835E+16;4,22222E+15;1,2478E+16;5,629E+15;7;37611111111111100,00
2,96969E+15;6,82692E+15;3,0481E+16;4,91154E+15;0;1,48246E+16;-9,11162E+15;5,02692E+15;129828;5,75231E+15;10;37692307692307700,00
6,56E+15;3,16714E+15;2,77078E+15;2,57943E+16;5,29357E+15;1,43E+16;-1,90579E+15;4,11714E+15;1,05757E+15;2,13386E+15;5;37714285714285700,00
1,09016E+16;4,92714E+15;2,96522E+16;7,26429E+15;6,05191E+15;2,18614E+15;-1,06697E+16;8,47857E+15;1,28511E+16;7,16143E+15;2;37714285714285700,00
11622;6,61308E+15;3,0954E+16;6,18077E+15;1,66833E+16;114;-8,21423E+15;5,45231E+16;125859;5,28231E+15;1;37769230769230800,00
9,16185E+15;2,83889E+16;4,21794E+16;2,31133E+16;7,48852E+15;2,12289E+15;-1,69849E+16;4,04481E+16;1,05642E+16;2,70193E+16;5;37777777777777800,00
3,49667E+15;5,70889E+15;2,52299E+15;5,67667E+15;2,21022E+11;1,23733E+16;-6,17956E+15;3,17556E+15;1,36755E+16;3,57667E+16;11;37777777777777800,00
7,74694E+15;6,27082E+15;1,29853E+16;3,5502E+15;4,2244E+15;1,63037E+16;-1,416E+16;9,20592E+14;1,28736E+15;7,3998E+15;11;37795918367346900,00
9,70462E+15;1,83185E+15;2,17607E+16;4,33285E+16;8,36462E+15;9,02692E+15;-2,67222E+15;4,86769E+15;9,29696E+15;1148;7;37846153846153900,00
3,82231E+15;706;2,22105E+16;4,72231E+14;9,16501E+15;1,36015E+16;-1,25713E+15;6,27308E+15;1,1377E+16;6,78462E+15;9;37846153846153900,00
4,96729E+15;568;2,6575E+15;6,60286E+15;6484428571;1,25086E+16;-1,24504E+16;3,65143E+16;1,22338E+15;5,75286E+15;10;37857142857142900,00
9,29071E+15;7,62286E+15;1,96611E+16;6,64429E+15;5,97143E+15;2,28686E+16;-7,44343E+15;1,13314E+15;1,4457E+16;4,76571E+15;0;37857142857142900,00
1,82434E+16;5,88E+15;2,35078E+15;5,56506E+15;2,05909E+15;2,06265E+16;-1,32178E+16;3,90176E+15;1,15606E+16;6,16176E+15;9;37882352941176500,00
3,19856E+15;6,8E+15;2746280;6,12111E+15;2,82572E+15;1,69333E+16;-1,34679E+16;3,19333E+16;1,21795E+16;8,34889E+15;9;37888888888888900,00
1,04097E+15;4,57593E+15;2,70033E+16;7,52704E+15;5,34404E+15;1,79396E+16;-1,22171E+16;4,80519E+15;1,45523E+15;7,63593E+15;9;37888888888888900,00
1,64514E+15;7,41095E+15;2,55413E+15;6,29E+15;3,21212E+15;1,58381E+16;-1,11741E+16;3,97333E+16;1,19203E+16;8,41095E+15;5;37904761904761900,00
2,06881E+15;6,95032E+15;3,2419E+15;5,79484E+15;1,33511E+16;1,92039E+16;-1,30267E+16;3,75161E+15;1,12935E+16;6,70742E+14;11;37935483870967700,00
