acousticness;danceability;duration_ms;energy;instrumentalness;loudness;speechiness;tempo;key;popularity
0,13;0,1;181407;1;1;-17,44;0,05;89,97;6;63
0,69;0,53;333565;0,35;0,67;-12,75;0,04;94,85;0;24,63
0,2;0,61;169213,33;0,73;0;-6,71;0,03;102,33;9;63
0,97;0,35;194160;0,31;0,03;-10,38;0,03;146,63;3;63
0,02;0,62;236583;0,78;0;-7,46;0,04;126,27;5;63
0,26;0,34;328907;0,45;0;-7,93;0,03;112,53;4;63
0,39;0,82;173594;0,45;0;-10,18;0,46;88,57;9;63
0,91;0,5;241345,71;0,35;0,81;-15,65;0,08;114,17;5;10,63
0,29;0,79;211707;0,79;0;-4,54;0,05;127,95;2;63
0,21;0,83;215007;0,71;0;-7,21;0,12;100,2;10;63
0,33;0,48;310693;0,52;0,75;-12,46;0,04;175,09;2;63
0,03;0,65;207162,67;0,9;0;-3,46;0,06;135,95;9;63,17
0,68;0,32;182301,75;0,42;0,56;-12,6;0,04;109,07;9;36,63
0,52;0,56;215673,14;0,48;0,06;-9,67;0,15;113,01;0;63,54
0,06;0,81;195987;0,73;0;-5,64;0,03;130,02;7;63
0,04;0,79;173675;0,43;0;-14,74;0,31;100;1;63
0,13;0,73;229757,75;0,57;0,02;-7,06;0,21;132,62;1;63,11
0,03;0,66;295693,38;0,54;0;-12,99;0,08;146,04;5;32,63
0;0,75;180600;0,22;0,79;-15,18;0,07;130,07;11;63
0,77;0,7;134658,38;0,12;0;-26,1;0,9;91,81;8;1,63
0,19;0,68;240973;0,95;0;-2,89;0,06;96,01;6;63
0,95;0,34;202064,18;0,15;0,26;-20,98;0,04;100,45;2;19,63
0,06;0,81;195987;0,73;0;-5,64;0,03;130,02;7;63
0,96;0,37;209660,85;0,19;0,08;-17,04;0,1;100,4;0;1,63
0,04;0,53;229370,8;0,85;0;-6,04;0,04;101,98;6;63,2
0,51;0,65;193962;0,59;0;-6,14;0,17;93,35;8;63
0;0,54;189576,5;0,81;0;-6,5;0,05;128,99;4;63,5
0,03;0,48;206141,88;0,89;0;-3,72;0,07;139,48;2;55,63
0,21;0,67;214538,63;0,73;0;-7,13;0,04;127,19;7;41,63
0;0,36;217267;0,9;0;-4,13;0,04;144,97;4;63
0,51;0,57;304826;0,52;0;-10,18;0,08;115,06;10;63
0,08;0,49;215325,81;0,84;0;-5,14;0,05;145,16;6;63
0,34;0,46;186070;0,6;0;-8,78;0,23;64,5;8;63
0,93;0,35;199604;0,21;0,12;-18,3;0,05;201,13;6;63
0,12;0,83;173867;0,79;0;-5,5;0,07;101,04;0;63
0,12;0,7;239935;0,86;0;-5,24;0,04;86,98;6;63
0,37;0,66;200714,5;0,39;0;-9,44;0,06;139,5;9;63,5
0,56;0,63;240306,5;0,49;0;-9,46;0,03;94,14;0;63,5
0,24;0,54;260375;0,53;0;-7,85;0,04;116,23;2;54,63
0;0,39;189707;0,75;0;-4,46;0,08;78,06;2;63
0,94;0,28;165415;0,13;0;-17,15;0,05;104,3;8;11,63
0,03;0,59;195733;0,91;0;-4,62;0,12;163,93;11;63
0,28;0,66;234520;0,62;0;-11,04;0,14;148,46;4;63,5
0,07;0,73;279260,93;0,61;0;-5,75;0,2;99,75;1;63,73
0,12;0,7;210413,4;0,72;0;-4,72;0,09;100,81;11;63,8
0,98;0,61;188393,23;0,5;0,63;-7,55;0,05;116,48;3;3,63
0,16;0,46;201600;0,78;0;-4,83;0,28;72,55;1;63
0,86;0,53;202277,05;0,46;0,76;-16,47;0,2;112,17;9;16,63
0,29;0,79;211707;0,79;0;-4,54;0,05;127,95;2;63
0,12;0,72;236992;0,73;0;-5,22;0,07;152,01;1;63
0,96;0,63;112872;0,33;0;-9,23;0,05;119,81;0;63
0,01;0,44;218356;0,8;0;-6,41;0,03;148,02;0;63
0,94;0,34;379489,21;0,12;0,39;-19,23;0,05;106,7;2;1,63
0,98;0,48;98040;0,19;0,93;-15,75;0,06;116,54;9;63
0,05;0,84;248149,5;0,82;0,01;-7,45;0,28;96,21;1;41,63
0,44;0,58;212451,46;0,52;0;-7,69;0,03;125,75;6;63,79
0,08;0,81;290675,67;0,9;0;-4,95;0,08;125,68;0;63,67
0,11;0,63;320476;0,67;0,17;-6,57;0,1;133,27;11;51,63
0,55;0,53;442471,81;0,65;0;-9,66;0,12;124,2;10;28,63
0,16;0,78;156440;0,53;0,18;-6,67;0,28;159,97;10;63
0,59;0,5;230803;0,61;0;-5,46;0,03;183,88;10;63
0;0,51;86713,87;0,9;0,82;-6,46;0,07;130,89;8;11,63
0,12;0,65;256984,75;0,86;0;-4,23;0,04;122;6;63,5
0,47;0,45;209099;0,54;0;-11,34;0,4;81,92;4;63
0,04;0,83;287920;0,79;0;-5,32;0,08;94;10;63
0,09;0,29;360907;0,62;0;-7,13;0,06;87,34;9;63
0,9;0,69;238000;0,21;0;-9,4;0,03;82,44;4;63
0,42;0,49;260418,89;0,48;0;-7,43;0,03;122,75;9;63
0,84;0,27;369582,04;0,17;0,68;-21,45;0,05;102,16;8;9,63
0,04;0,44;166241,63;0,93;0;-3,89;0,09;130,39;4;46,63
0,19;0,91;135078,5;0,42;0;-10,51;0,47;117,52;8;63
0,21;0,81;331918,86;0,59;0;-6,52;0,21;117,11;5;63,57
0,41;0,62;219773;0,87;0;-4,96;0,5;188,77;2;63
0,05;0,98;152214;0,39;0;-10,85;0,44;120;0;63
0,92;0,76;142728;0,19;0,93;-14,41;0,05;69,97;7;63
0,49;0,81;222476;0,7;0;-7,35;0,04;125,84;11;63,5
0,46;0,58;186040,5;0,37;0;-9,3;0,04;135,91;3;12,63
0,09;0,57;272444,88;0,85;0,01;-4,92;0,06;115,22;0;40,63
0,05;0,72;420720;0,75;0;-9,38;0,06;97,2;10;63
0,02;0,41;172473;0,5;0,6;-7,52;0,04;55,8;11;63
0,14;0,2;131775;1;1;-15,92;0,05;83,6;3;63
0,96;0,63;112872;0,33;0;-9,23;0,05;119,81;0;63
0,39;0,51;186503,38;0,4;0,13;-13,79;0,03;119,79;0;38,63
0,54;0,44;195377,67;0,8;0;-7,36;0,39;167,46;11;63
0,26;0,49;225515;0,59;0;-4,4;0,04;123,77;8;63
0,17;0,55;177495,5;0,65;0,22;-7,49;0,05;119,41;11;63,4
0,04;0,67;241240;0,72;0;-6,35;0,03;115,04;10;63
0,81;0,5;210008;0,22;0;-8,23;0,04;120,93;3;63
0,01;0,52;259231;0,96;0;-2,66;0,05;155,93;10;63
0,18;0,6;245868,25;0,57;0;-7,12;0,12;104,58;0;59,63
0,07;0,65;294493;0,88;0;-5,14;0,03;102,52;2;63
0,01;0,67;246719,8;0,69;0;-6,74;0,09;126,55;0;63,2
0,17;0,57;239707;0,67;0;-6,61;0,03;135,96;2;63
0,72;0,37;181769,7;0,3;0,01;-12,83;0,04;103,2;7;26,63
0,16;0,65;219773,71;0,68;0;-5,56;0,24;116,65;10;63,1
0,73;0,63;158044,88;0,46;0;-10,29;0,04;113,94;0;16,63
0,13;0,28;320020;0,64;0,22;-14,25;0,05;141,69;8;21,63
0,12;0,62;245296;0,84;0;-5,7;0,04;126,98;7;63
0,17;0,68;222960;0,73;0;-5,71;0,12;97,86;7;63
0,52;0,8;272245,67;0,71;0,01;-8,5;0,04;115,34;11;63,33
0,17;0,75;255781,08;0,68;0;-6,95;0,35;104,79;10;47,63
0,03;0,72;367307;0,46;0,79;-11,33;0,04;110,99;11;63
0,14;0,57;213183;0,68;0;-7,05;0,05;89,01;6;63
0,22;0,33;309093;0,68;0;-6,37;0,05;148,03;0;63
0,02;0,49;283515,75;0,86;0;-4,92;0,06;125,41;11;63,25
0,2;0,52;191600,25;0,7;0;-5,3;0,05;140,68;6;63,88
0,13;0,71;248510,47;0,72;0;-6,74;0,27;101,7;1;49,63
0,03;0,63;388279,88;0,73;0,15;-7,23;0,06;112,44;2;0,63
0,22;0,19;230958;0,98;0,97;-19,76;0,07;116,82;2;63
0,06;0,55;217609,5;0,75;0;-5,66;0,06;132,12;6;63,5
0;0,49;203146,67;0,9;0;-4,43;0,07;148,84;8;63,67
0,01;0,27;237347;0,79;0;-4,39;0,04;179,07;2;62
0,01;0,68;196946,5;0,82;0;-5,15;0,06;115,94;7;62,5
0,66;0,57;175360;0,75;0,43;-6,63;0,08;180,6;10;62
0,99;0,3;256280;0,02;0,93;-29,31;0,04;64,72;1;62
0,99;0,3;220773;0,04;0,86;-29,73;0,04;72,28;0;62
0,53;0,61;272533;0,55;0;-9,81;0,06;146,07;10;62
0,03;0,72;195105;0,93;0;-4,17;0,05;127;4;62
0,49;0,61;233693,5;0,67;0;-6,52;0,07;138,67;5;62
0,19;0,45;246243,61;0,65;0,05;-11,36;0,06;124,45;9;35,62
0;0,29;197853;0,91;0;-3,93;0,09;140,04;7;62
0,99;0,58;138154;0,06;0,96;-23,99;0,05;77,72;9;62
0,01;0,38;223880;0,84;0;-7,12;0,14;194;5;62
0,93;0,54;244293,77;0,27;0,46;-11,77;0,18;98,2;11;15,62
0;0;73887;0;0;-15,78;0;0;5;62
0,09;0,71;241933;0,83;0;-4,08;0,24;86,44;8;62
0,7;0,53;170394;0,24;0;-16,46;0,05;133,52;1;62
0,26;0,75;219144,67;0,61;0;-6,53;0,27;136,58;7;62,67
0;0,46;212503;0,98;0;-3,18;0,16;147,5;7;62,5
0,14;0,63;213981,17;0,7;0;-5,75;0,07;117,89;6;62,25
0,83;0,51;173760;0,18;0,26;-15,23;0,04;73,81;6;62
0,3;0,4;352703,33;0,46;0;-9,29;0,03;137,99;10;62,67
0,16;0,56;232119,54;0,84;0;-3;0,11;134,31;2;50,62
0,66;0,71;127000;0,47;0,07;-11,97;0,12;90;1;62
0,03;0,82;197053;0,71;0;-4,73;0,28;186,12;10;62
0,03;0,58;193203,5;0,74;0;-7,2;0,07;145,02;1;62,25
0,54;0,52;256516,92;0,36;0,21;-15,67;0,06;131,45;5;28,62
0,04;0,84;220114,67;0,58;0;-6,55;0,3;146,21;11;62,33
0,06;0,69;213340;0,86;0,11;-5,61;0,04;136,99;10;62
0,34;0,53;198439,55;0,64;0;-6,43;0,05;125,9;9;62,32
0;0,45;274615;0,87;0;-4,91;0,03;156,05;7;62
0;0;73887;0;0;-15,78;0;0;5;62
0,55;0,82;151213;0,74;0;-5,14;0,13;119,91;10;62
0,01;0,77;257907;0,86;0;-1,85;0,13;85,48;10;62
0,36;0,4;326813;0,56;0;-8,33;0,03;159,26;4;62
0,01;0,68;196946,5;0,82;0;-5,15;0,06;115,94;7;62,5
0,51;0,39;509856,38;0,48;0,34;-14,61;0,06;121,96;9;1,62
0,4;0,53;243797;0,32;0;-7,46;0,03;62,98;5;62
0,47;0,41;233467;0,62;0;-8,75;0,15;129,81;9;62
0,04;0,74;235760;0,98;0;-4,37;0,09;93;5;62
0,22;0,68;222544,2;0,92;0;-4,37;0,13;116,84;9;62,2
0,92;0,44;231681;0,27;0;-12,86;0,04;120,08;7;62
0,3;0,55;192197;0,72;0;-5,25;0,05;142,57;0;62,8
0,66;0,57;175360;0,75;0,43;-6,63;0,08;180,6;10;62
0,2;0,73;223935;0,67;0;-5,53;0,05;114,54;11;62,86
0,73;0,54;215925,5;0,29;0,2;-13,17;0,05;119,54;7;62,1
0,92;0,67;191963,15;0,24;0,77;-15,08;0,06;99,38;5;4,62
0,05;0,63;267424,81;0,71;0;-4,63;0,17;131,34;11;62,88
0,01;0,52;205173;0,82;0;-2,33;0,03;87;0;62
0,17;0,71;285479,39;0,69;0,5;-9,37;0,12;121,82;6;55,62
0,62;0,65;176191,67;0,27;0;-9,12;0,04;96,19;6;62
0,88;0,67;172862,93;0,31;0,73;-14,9;0,1;124,82;7;16,62
0,16;0,88;309969;0,56;0;-5,97;0,17;78,49;8;62
0,06;0,75;147043;0,28;0;-16,77;0,36;159,92;2;62
0,22;0,35;153067;0,39;0;-9,79;0,03;132,07;1;62
0,76;0,53;222568,15;0,66;0;-16,07;0,78;110,99;6;27,62
0,87;0,57;265456;0,32;0;-9,76;0,05;118,3;11;62
0,93;0,13;440800;0,14;0,49;-20,55;0,04;78,58;2;62
0,55;0,82;151213;0,74;0;-5,14;0,13;119,91;10;62
0,25;0,76;261320;0,49;0;-6,73;0,03;116,03;0;62
0,15;0,73;225352,56;0,76;0;-4,98;0,05;125,3;5;62,56
0,23;0,52;207377,62;0,39;0;-14,23;0,03;118,48;4;43,62
0,55;0,82;151213;0,74;0;-5,14;0,13;119,91;10;62
0,98;0,71;120348;0,19;0;-15,51;0,04;85,03;2;62
0;0,58;219973;0,76;0;-2,31;0,03;127,9;5;62
0;0,27;222060;0,99;0;-0,13;0,18;187,61;6;62,5
0,9;0,77;93635;0,28;0,86;-8,38;0,1;80,95;10;62
0,04;0,51;253622,33;0,86;0;-3,46;0,06;112,66;6;62,33
0,23;0,71;257880;0,84;0;-4,78;0,09;176,03;6;62
0,97;0,38;209172,27;0,11;0,75;-18,42;0,03;107,67;5;45,62
0,56;0,54;181146,67;0,51;0;-8,77;0,05;101,99;0;62,67
0,02;0,54;260847;0,67;0;-4,03;0,04;73,47;9;62,5
0,83;0,85;155467;0,34;0,01;-9,12;0,05;113,88;7;62
0,08;0,7;235293,2;0,85;0;-3,15;0,09;91,79;7;62,2
0,44;0,66;300594,35;0,57;0,1;-11,02;0,11;122,41;10;28,62
0,26;0,67;250529,06;0,52;0,01;-8,81;0,06;107,67;11;62,83
0,02;0,69;194266,5;0,9;0,25;-4,53;0,08;146,94;11;62,5
0,08;0,87;311493;0,61;0,25;-7,94;0,04;114,99;5;62
0,2;0,65;229827,56;0,78;0;-4,74;0,09;94,27;1;62,89
0,01;0,7;398106;0,67;0;-7,67;0,04;121,93;0;62
0,89;0,56;265840;0,21;0;-10,93;0,03;139,93;3;62
0,1;0,44;293106,5;0,51;0,42;-9,23;0,05;117,34;11;62,75
0,05;0,77;220319;0,78;0;-5,55;0,14;116,49;7;62
0,12;0,61;259324,33;0,66;0,58;-11,26;0,06;148,39;8;62,33
0,05;0,42;238307;0,52;0;-6,6;0,03;75,27;10;62
0,13;0,74;223504;0,68;0;-5,55;0,03;90,01;0;62
0,16;0,64;233613;0,88;0;-3;0,07;128,04;9;62
0,07;0,54;239467,31;0,76;0,11;-6,73;0,05;125,88;9;50,62
0,3;0,67;253751,38;0,58;0;-8,33;0,26;116,07;8;62,92
0,14;0,71;274437,33;0,82;0;-5,48;0,04;95,34;8;62,33
0,33;0,55;219743,64;0,7;0,11;-6,94;0,06;128,35;1;3,62
0,29;0,72;215050;0,81;0;-4,68;0,18;125,07;6;62
0,18;0,65;241560,71;0,55;0;-7,05;0,16;97,68;5;45,62
0,52;0,62;158414;0,5;0,23;-9,67;0,1;126,3;11;62,5
0,01;0,68;196946,5;0,82;0;-5,15;0,06;115,94;7;62,5
0,99;0,5;131055,47;0,16;0,95;-18,57;0,07;93,34;0;15,62
0,28;0,66;237688,22;0,55;0;-7,08;0,14;115,73;0;62,7
0,29;0,65;209659,95;0,76;0,05;-4,53;0,25;98,56;1;62,65
0,75;0,18;187220,49;0,15;0,82;-19,78;0,04;100,15;0;32,62
0,43;0,58;256473,43;0,56;0;-7,35;0,07;109,42;9;62,26
0,19;0,43;211464,5;0,67;0;-4,18;0,04;110,72;11;62,5
0,18;0,41;373691;0,61;0;-7,99;0,04;148,01;10;62
0,8;0,54;238175,19;0,28;0,01;-13,74;0,06;112,44;2;34,62
0,22;0,74;250547;0,53;0;-9,69;0,03;102,99;2;62
0;0,43;200480;0,84;0;-4,54;0,04;147,39;4;62
0,42;0,43;156666,5;0,52;0;-9,63;0,04;129,04;2;62
0,05;0,54;201958,54;0,78;0;-5,28;0,05;131,79;1;54,62
0,03;0,76;287547;0,84;0;-3,7;0,09;92,48;8;62
0,38;0,62;259682,6;0,46;0;-6,41;0,03;92,13;10;62,2
0,17;0,83;178348,33;0,45;0;-8,67;0,42;94,66;0;62,33
0,02;0,86;202720;0,48;0;-7,45;0,28;99,99;6;62
0,09;0,24;243376;0,96;0;-1,53;0,1;170,38;11;62
0,06;0,38;233326,5;0,83;0,07;-6,27;0,06;109,39;10;62,5
0,48;0,52;264413;0,53;0;-8,94;0,03;75,99;6;62
0,13;0,58;187643,54;0,7;0;-6,1;0,06;120,16;4;62,15
0,22;0,64;266676,58;0,68;0;-6,87;0,27;116,31;1;62,28
0,18;0,58;208294,67;0,55;0,74;-12,12;0,04;95,2;2;62,78
0,1;0,7;223033,43;0,65;0;-6,17;0,09;121,05;8;62
0,48;0,49;188527,14;0,55;0,31;-9,01;0,04;108,15;7;0,62
0,01;0,45;232160;0,63;0;-7,98;0,3;132,89;8;62
0,46;0,67;174867;0,74;0;-7,26;0,33;117,28;10;62
0,01;0,68;196946,5;0,82;0;-5,15;0,06;115,94;7;62,5
0,94;0,32;350348;0,14;0,92;-17,45;0,04;142,82;7;62
0,46;0,49;286071;0,42;0;-7,88;0,05;93,13;4;62,33
0,44;0,69;195700,3;0,55;0;-6,98;0,12;106,01;8;62,65
0,04;0,69;186781;0,45;0;-8,18;0,12;184,88;6;62
0,75;0,5;197134,54;0,4;0,02;-12,03;0,12;96,86;9;33,62
0,61;0,52;248341,73;0,59;0,13;-7,75;0,03;110,56;2;62,36
0,76;0,33;323204,32;0,26;0,14;-12,33;0,04;115,29;7;30,62
0,55;0,82;151213;0,74;0;-5,14;0,13;119,91;10;62
0,55;0,82;151213;0,74;0;-5,14;0,13;119,91;10;62
0,55;0,82;151213;0,74;0;-5,14;0,13;119,91;10;62
0,17;0,84;150361;0,86;0;-8,92;0,04;111,98;1;62
0,55;0,82;151213;0,74;0;-5,14;0,13;119,91;10;62
0,15;0,45;240013;0,34;0;-12,19;0,03;94,97;0;62
0,38;0,71;220201,2;0,57;0,01;-5,03;0,23;108,16;7;62,6
0,24;0,83;227176;0,51;0;-8,71;0,07;131,07;6;62
0,38;0,54;234449,57;0,69;0;-5,53;0,1;151,47;2;62,43
0,35;0,68;228846,77;0,58;0,01;-7,89;0,05;121,05;9;62,77
0,05;0,9;215533;0,86;0,03;-6,13;0,04;125,07;0;62
0,04;0,55;250880;0,67;0;-6,49;0,03;137,65;11;62
0,83;0,52;384116;0,64;0,52;-7,22;0,11;110,17;9;62
0;0,74;252163;0,44;0;-7,16;0,08;96,68;6;62
0,03;0,56;237140;0,73;0;-6,65;0,07;89,99;8;62
0,2;0,77;217693,33;0,79;0;-5,61;0,06;102,1;6;62,67
0,12;0,72;186968,67;0,79;0;-3,39;0,05;108,96;9;62,33
0;0,61;202667;0,81;0;-5,58;0,06;139,89;11;62
0,66;0,71;127000;0,47;0,07;-11,97;0,12;90;1;62
0,43;0,54;189005,67;0,71;0;-10,14;0,1;140,88;6;62,33
0,18;0,41;373691;0,61;0;-7,99;0,04;148,01;10;62
0,61;0,47;211038,05;0,42;0;-8,88;0,04;114,72;5;62,13
0;0,54;227213;0,89;0,02;-5,46;0,09;183,78;0;62
0,63;0,63;209471,33;0,45;0;-8,85;0,03;122,59;9;62,33
0,67;0,49;297493;0,47;0;-11,24;0,07;80,37;6;62
0,01;0,65;200020;0,75;0;-4,32;0,23;127,33;11;62,5
0,1;0,78;252433,38;0,7;0;-6,65;0,24;141,85;6;42,62
0,67;0,49;297493;0,47;0;-11,24;0,07;80,37;6;62
0,85;0,35;311597;0,31;0;-7,88;0,04;90,95;2;62,8
0,99;0,3;188467;0,11;0,88;-27,43;0,05;126,93;9;62
0;0,58;240773;0,8;0;-12,28;0,03;128,18;9;62
0,14;0,72;226306,61;0,69;0;-5,47;0,18;124,9;1;62,89
0,1;0,78;251314,77;0,63;0;-6,14;0,23;125,71;1;61,44
0,63;0,76;214680;0,81;0;-6,11;0,04;135,04;0;61
0,12;0,71;233485,32;0,76;0;-3,84;0,26;102,12;11;54,61
0;0,73;169912;0,57;0;-8,09;0,06;120;1;61
0,43;0,75;202340;0,51;0;-9,58;0,09;91;0;61
0,15;0,67;226805;0,71;0,2;-7,04;0,05;119,7;5;61,33
0,13;0,63;213569,14;0,69;0,01;-5,89;0,09;103,65;7;61,43
0,53;0,57;250497,97;0,44;0;-7,41;0,05;116,8;0;61,41
0,38;0,6;262034,75;0,63;0;-8,27;0,04;99,19;2;61
0;0,55;221406,5;0,89;0,29;-4,91;0,05;138,03;10;61,5
0,12;0,64;233960;0,81;0;-6,7;0,14;134,22;11;61
0,41;0,68;281824,38;0,63;0;-7,75;0,03;127,45;10;61,5
0,51;0,65;176147;0,69;0;-5,2;0,03;124,02;4;61
0,08;0,74;184738;0,84;0;-6,11;0,06;93,99;4;61
0,08;0,65;224762;0,88;0;-0,93;0,08;126,04;7;61
0,64;0,65;335967;0,46;0;-7,04;0,18;118,37;1;61,5
0,3;0,57;259687,13;0,65;0,02;-6,5;0,13;112,76;11;61,33
0,21;0,72;248920;0,8;0;-8,49;0,06;98,57;1;61
0,2;0,7;243840;0,67;0,01;-7,29;0,23;129,26;5;63,61
0,16;0,78;235093,67;0,69;0;-6,21;0,13;108,61;10;61,33
0,04;0,51;185625;0,83;0;-4,51;0,06;128,03;7;61
0,02;0,76;193662,43;0,79;0;-7,81;0,18;124,27;5;61,29
0,06;0,64;250721,56;0,62;0,04;-7,4;0,2;91,21;1;61,89
0,06;0,71;200889,87;0,78;0;-4,32;0,12;126,47;4;75,61
0,06;0,64;184765,5;0,86;0;-4,3;0,05;115,5;1;61,5
0,13;0,56;152484;0,79;0,6;-7,19;0,04;131,42;2;61
0,01;0,57;196784;0,84;0,01;-5,08;0,04;143,97;4;61
0,99;0,11;379737;0,01;0,95;-34,77;0,04;92,15;11;61
0,5;0,63;212487;0,42;0;-10,39;0,03;118,84;0;61
0,38;0,73;330540,87;0,59;0;-10,34;0,08;117,93;2;34,61
0,07;0,72;200213,5;0,64;0;-5,51;0,03;97,02;8;61,5
0,05;0,69;162067;0,81;0;-6,23;0,09;127,95;4;61
0,04;0,43;246857,5;0,74;0;-6,35;0,36;131,2;2;61
0,99;0,27;239973;0;0,9;-31,6;0,05;72,06;1;61
0,04;0,62;255517,83;0,82;0,08;-6,42;0,04;115,69;6;61
0,02;0,62;216302,33;0,87;0;-3,28;0,06;119,26;5;61
0,3;0,8;240369,5;0,63;0;-6,78;0,14;79,24;8;61,5
0,13;0,55;490574,77;0,67;0,43;-11,18;0,05;120,82;2;25,61
0,05;0,69;162067;0,81;0;-6,23;0,09;127,95;4;61
0,01;0,56;203053;0,77;0;-5,06;0,03;145,26;11;61
0,08;0,56;230764,67;0,53;0;-6,62;0,04;125,69;3;61,33
0,1;0,88;172852;0,57;0;-8,39;0,09;99,96;5;61
0,01;0,75;331013;0,89;0;-3,85;0,04;135,99;1;61
0,11;0,73;241317,76;0,62;0;-7,12;0,22;123,66;1;61,76
0,09;0,85;231080;0,84;0;-5,2;0,05;97,05;10;61
0,01;0,72;246706,5;0,94;0,32;-3,82;0,06;128;11;61,5
0,41;0,42;251982,75;0,44;0,04;-7,83;0,04;122,9;10;61,38
0,11;0,26;278960;0,87;0;-7,5;0,13;206,68;2;61
0,18;0,75;243375;0,67;0,08;-7,39;0,05;159,99;2;61
0,04;0,8;253955,33;0,76;0;-4,89;0,04;120,99;1;61,33
0,16;0,52;199590,07;0,78;0;-4,02;0,03;126,92;7;61,53
0,31;0,56;246453;0,42;0;-12,7;0,05;159,76;0;61
0,01;0,43;240973;0,84;0;-5,64;0,05;145,99;1;61
0,01;0,59;221560;0,83;0;-6,18;0,26;124,93;3;61
0,08;0,65;224762;0,88;0;-0,93;0,08;126,04;7;61
0,12;0,7;206841,82;0,79;0,14;-4,29;0,09;109,54;8;61,09
0,02;0,6;182400;0,59;0,08;-7,41;0,03;150,04;5;61
0,33;0,83;277360;0,65;0;-9,55;0,04;122,16;7;61
0,51;0,52;259729;0,5;0;-6,65;0,03;136,61;2;61,67
0,04;0,75;215157,4;0,63;0;-10,51;0,03;108,83;7;61,6
0,01;0,81;277893;0,43;0,32;-10,73;0,22;80,96;7;61
0;0,73;214067;0,74;0;-7,45;0,32;77,16;4;61
0,03;0,48;114342,48;0,91;0,15;-6,13;0,09;130,35;6;9,61
0,09;0,72;188800;0,63;0;-5,52;0,17;149,98;9;61,5
0,1;0,67;240680;0,67;0;-9,19;0,12;117,96;4;61
0,04;0,84;258880;0,8;0;-5,41;0,16;130,01;6;61,5
0,99;0,63;128324;0,03;0,96;-21,23;0,05;84,4;5;61
0;0,61;167453,67;0,91;0,2;-4,36;0,05;131,71;11;61,33
0,62;0,84;172560;0,31;0;-15,07;0,21;95,16;9;61
0,1;0,53;203096,75;0,75;0;-4,96;0,04;114,38;9;61,88
0,04;0,78;274206,4;0,65;0;-6,23;0,24;140,08;9;61,8
0;0,64;209813;0,85;0,04;-6,86;0,04;104,07;1;61
0,06;0,5;205612;0,92;0;-1,8;0,16;112,36;5;61
0,26;0,53;213285,27;0,6;0,05;-6,73;0,19;118,84;11;61,6
0,87;0,49;175988,12;0,24;0,01;-11,97;0,05;105,55;9;23,61
0,43;0,7;186513;0,78;0;-4,3;0,11;110,17;10;61,6
0,02;0,35;380012,88;0,6;0;-6,87;0,04;129,78;10;61,25
1;0,17;200694;0,26;0,94;-44,28;0,06;140,62;8;61
0,04;0,57;265040;0,7;0;-5,42;0,03;131,89;6;61
0,19;0,89;295997;0,4;0;-7,18;0,2;129,99;1;61
0;0,73;169912;0,57;0;-8,09;0,06;120;1;61
0,29;0,6;218587;0,55;0;-5,93;0,02;77,97;10;61
0,03;0,75;198121,5;0,54;0;-8,64;0,15;137,47;11;61,5
0,4;0,71;187551,25;0,71;0;-6,01;0,04;120,77;6;61,75
0,04;0,74;291467;0,72;0;-4,7;0,26;90,83;6;61,5
0,02;0,7;206813;0,57;0;-7,14;0,1;141,89;5;61
0,57;0,81;380613;0,23;0,16;-16,21;0,07;116,05;0;61
0,1;0,47;201707;0,65;0,01;-7,61;0,04;127,95;1;61
0,97;0,33;380252,3;0,12;0,66;-19,98;0,05;103,69;2;5,61
0,23;0,8;544640;0,8;0;-5,44;0,17;97,59;0;61
0,01;0,66;221160;0,93;0,7;-6,78;0,04;132,69;9;61
0,95;0,58;177042,43;0,23;0,63;-17,93;0,05;116,4;5;7,61
0,04;0,76;137195;0,79;0;-4,57;0,22;140,06;0;61
0,27;0,33;211500;0,42;0,73;-10,5;0,03;143,09;7;61
0,1;0,65;253293,5;0,6;0,48;-7,79;0,03;161,01;10;61
0,11;0,77;236989,28;0,63;0;-5,64;0,16;138,02;1;61,56
0,02;0,71;343800;0,67;0,01;-8,43;0,04;105;11;61
0,11;0,6;217347;0,74;0;-3,11;0,04;127,96;8;61
0,33;0,83;277360;0,65;0;-9,55;0,04;122,16;7;61
0,01;0,47;247622;0,59;0;-5,92;0,05;135,89;7;61,33
0,12;0,56;238256,71;0,68;0,02;-5,95;0,04;115,55;9;61,29
0;0,51;183813;0,83;0;-4,71;0,07;82,98;6;61
0,71;0,83;215787;0,79;0;-3,7;0,08;118,08;2;61
0,12;0,68;258789,95;0,75;0;-5,81;0,3;111,77;1;50,61
0,11;0,81;183937;0,74;0;-5,44;0,09;120,1;10;61
0,06;0,66;248980,14;0,52;0;-7,56;0,1;142,3;10;61,86
0,39;0,72;167933;0,83;0;-4,26;0,05;98,02;0;61
0,54;0,62;157734,75;0,65;0,27;-11,11;0,09;112,31;7;31,61
0,81;0,38;237900;0,34;0,78;-12,56;0,03;126,06;2;61
0,64;0,65;335967;0,46;0;-7,04;0,18;118,37;1;61,5
0,2;0,61;206416,31;0,7;0;-4,35;0,07;142,89;7;61,08
0,44;0,39;317107;0,33;0;-7,16;0,03;80,84;7;61
0,86;0,68;204667;0,39;0;-7,63;0,03;127,03;0;61
0,22;0,43;246127,02;0,71;0,17;-8,84;0,1;120,65;8;41,61
0,3;0,28;323960;0,8;0;-5,29;0,17;67,54;2;61
