danceability;duration_ms;energy;instrumentalness;liveness;loudness;speechiness;tempo;key;popularity
0,31;52558;0,59;0;0,14;-5,69;0,19;100,53;0;0
0,49;291269;0,96;0,86;0,2;-6,2;0,04;139,25;11;13
0,72;302067;0,53;0;0,3;-7,7;0,04;92,48;10;39
0,64;65947;0,27;0,74;0,13;-17,82;0,04;114,6;7;19
0,79;166946;0,5;0;0,05;-13,85;0,14;115,23;2;5
0,29;158693;0,45;0,01;0,11;-14,83;0,03;110,22;4;11
0,79;436196;0,78;0,94;0,08;-7,92;0,07;124;7;0
0,53;283773;0,26;0;0,13;-13,21;0,04;124,77;5;2
0,12;502000;0,98;0,73;0,22;-29,55;0,06;88,1;8;41
0,26;97696,5;0,49;0,85;0,14;-10,88;0,03;117,53;9;3,5
0,87;309627;0,53;0;0,12;-13,79;0,11;120,02;6;32
0,44;196216;0,64;0;0,27;-7,27;0,1;115,53;10;55
0,46;202014;0,39;0,89;0,13;-11,55;0,05;86,99;0;0
0,5;235673;0,7;0;0,53;-7,2;0,33;85,31;11;56,5
0,81;404286;0,71;0,58;0,07;-9,5;0,08;124,01;7;0
0,88;309969;0,56;0;0,1;-5,97;0,17;78,49;8;62
0,46;337960;0,86;0;0,05;-9,73;0,05;147,56;6;23
0,48;169662;0,18;0;0,1;-9,94;0,03;79,76;11;58
0,66;210000;0,62;0;0,3;-8,78;0,06;140,54;2;25
0,3;105200;0,38;0,75;0,26;-17,5;0,06;51,7;11;0
0,46;176533;0,53;0;0,06;-5,87;0,04;156,56;7;35
0,62;179800;0,13;0;0,1;-14,64;0,05;147,14;3;13
0,55;267807;0,72;0,79;0,08;-5,46;0,05;128,01;2;0
0,53;233107;0,36;0;0,34;-7,78;0,03;81,84;8;0
0,71;299333;0,27;0;0,08;-14,63;0,03;111,67;9;43
0,76;201827;0,8;0;0,16;-13,09;0,03;104,27;9;41
0,48;111849;0,66;0;0,16;-7,82;0,09;87,13;8;28
0,62;188627;0,27;0;0,33;-10,13;0,1;158,87;0;49
0,79;208072;0,9;0,05;0,35;-7,79;0,07;108,72;8;36
0,19;220467;0,34;0;0,3;-11,38;0,03;89,71;3;10
0,66;77107;0,58;0;0,24;-10,19;0,1;89,14;2;35
0,52;848000;0,43;0,06;0,35;-13,61;0,05;115,28;7;39
0,72;154960;0,61;0;0,1;-17,58;0,26;119,66;9;2
0,19;192800;0,21;0,88;0,11;-15,32;0,03;85,02;5;53
0,43;290760;0,06;0,94;0,11;-24,14;0,04;115,85;0;27
0,85;304629;0,48;0,78;0,05;-8,42;0,1;128;8;0
0,66;265102;0,86;0;0,17;-12,03;0,07;119,99;0;0
0,36;346800;0,09;0;0,09;-18,42;0,05;94,17;2;0
0,6;185733,5;0,31;0;0,1;-12,23;0,09;138,75;9;31
0,2;539533;0,07;0,91;0,69;-21,27;0,05;181,39;2;0
0,63;128324;0,03;0,96;0,09;-21,23;0,05;84,4;5;61
0,18;1479371;0,2;0,4;0,13;-19,04;0,05;71,51;2;18
0,65;247627;0,93;0;0,24;-4,89;0,05;178,06;11;58
0,59;173160;0,59;0;0,09;-5,27;0,03;115,07;5;49
0,28;418900;0,08;0,5;0,07;-24,1;0,05;96,55;2;37
0,71;263283;0,63;0,25;0,07;-8,41;0,03;138,06;9;5
0,66;151307;0,45;0;0,49;-11,47;0,03;97,98;6;43
0,74;239960;0,45;0,42;0,09;-11,98;0,03;103,77;5;68
0,4;154333;0,02;0,15;0,11;-30,33;0,05;118,26;5;31
0,36;100373;0,01;0;0,13;-27,73;0,05;105,43;9;34
0,64;308453;0,73;0;0,02;-7,13;0,34;92,1;8;38
0,86;174107;0,44;0;0,12;-14,48;0,05;98,16;11;24
0,65;222533;0,79;0;0,08;-7,51;0,03;105,09;6;53
0,51;226014;0,6;0;0,08;-6,56;0,22;158,06;0;65
0,6;210678;0,6;0;0,21;-4,89;0,11;86,9;11;50
0,61;203870;0,35;0,31;0,11;-13,97;0,03;80,07;4;64
0,75;147043;0,28;0;0,16;-16,77;0,36;159,92;2;62
0,67;238600;0,33;0,07;0,12;-9,22;0,03;92,92;11;2
0,54;175000;0,2;0;0,12;-12,12;0,03;104,41;10;17
0,42;194960;0,1;0;0,13;-15,63;0,04;121,2;4;21
0,41;255863;0,57;0,1;0,39;-10,23;0,03;105,62;5;31
0,76;125307;0,29;0;0,18;-9,29;0,07;100,46;5;25
0,51;151240;0,57;0;0,38;-9,66;0,04;152,14;0;12
0,26;298320;0,83;0;0,69;-6,25;0,1;173,66;11;5
0,55;181868;0,69;0;0,52;-6,4;0,03;79,96;6;63
0,78;143067;0,31;0;0,1;-13,81;0,13;138,9;5;33
0,29;181400;0,25;0;0,29;-12,69;0,04;104,59;8;0
0,42;162453;0,03;0;0,14;-13,76;0,04;92,78;11;3
0,39;222400;0,24;0,01;0,09;-14,66;0,03;173,37;3;52
0,44;190267;0,97;0;0,56;-6,47;0,24;163,54;0;31
0,24;69640;0,01;0,81;0,11;-28,69;0,04;153,84;5;0
0,85;237320;0,6;0;0,34;-8,36;0,44;180,05;0;58
0,64;141335;0,7;0;0,11;-4,87;0,05;129,98;0;39
0,7;186830;0,96;0,01;0,34;-6,07;0,06;128,03;11;0
0,62;181905;0,11;0,28;0,23;-11,05;0,36;73,17;2;0
0,68;206533;0,48;0;0,12;-11,67;0,07;115,64;8;0
0,61;134693;0,26;0;0,11;-14,38;0,25;163,32;9;11
0,66;352160;0,69;0;0,92;-11,65;0,11;122,22;8;36
0,68;141307;0,26;0;0,07;-15,49;0,07;77,28;9;29
0,66;133440;0,04;0;0,07;-16,63;0,06;75,42;10;26
0,62;242051;0,31;0,56;0,13;-13,21;0,06;170,09;11;0
0,65;220360;0,69;0;0,17;-11,79;0,04;155,59;7;39
0,39;216507;0,11;0,06;0,09;-23,04;0,03;153,69;0;30
0,88;198217;0,84;0;0,07;-3,99;0,28;71,98;8;49
0,39;244933;0,87;0;0,56;-7,61;0,08;133,15;4;38
0,63;210500;0,68;0;0,12;-6,47;0,03;126,9;8;0
0,84;172560;0,31;0;0,16;-15,07;0,21;95,16;9;61
0,58;144267;0,93;0;0,1;-5,72;0,12;97,92;1;42
0,84;432000;0,8;0,64;0,26;-8,41;0,14;122,55;7;1
0,31;4012418;0,93;0;0,33;-5,19;0,13;162,75;7;10
0,65;438453;0,9;0,89;0,07;-7,39;0,05;125;0;0
0,72;249408;0,68;0,93;0,12;-10,03;0,06;85;8;0
0,06;1820760;0,05;0,93;0,11;-34,09;0,04;69,82;3;36
0,22;389107;0,45;0;0,94;-13,1;0,04;130,08;7;0
0,54;190653;0,45;0;0,27;-7,35;0,05;109,33;8;0
0,78;153040;0,54;0;0,26;-12,62;0,04;102,77;0;36
0,67;284533;0,48;0;0,08;-6,64;0,03;92,55;4;41
0,57;225093;0,87;0;0,03;-5,11;0,04;92,67;9;14
0,57;238933;0,59;0;0,11;-6,14;0,03;127,8;10;58
0,84;278053;0,59;0;0,43;-8,46;0,35;96,35;6;42
0,8;245056;0,42;0;0,05;-5,75;0,03;83,97;9;72
0,56;302533;0,73;0;0,1;-6,21;0,04;115,98;7;56
0,58;208452;0,28;0,89;0,08;-13;0,04;119,28;2;58
0,43;83500;1;0,12;0,25;-7,25;0,2;138,01;1;14
0,14;102563;0,89;0,7;0,11;-30,46;0,06;139,07;10;68
0,64;220000;0,31;0;0,13;-17,18;0,35;96,28;2;40
0,58;140643;0,72;0,75;0,08;-5,21;0,03;140;0;63
0,18;234969;0,46;0,02;0,13;-7,48;0,03;180,28;11;59
0,75;218733;0,32;0;0,09;-8,69;0,04;112,02;4;17
0,1;181407;1;1;0,85;-17,44;0,05;89,97;6;63
0,66;196833;0,73;0,75;0,14;-10,56;0,05;150,01;8;3
0,65;129644;0,92;0,85;0,28;-6,3;0,05;93;5;0
0,55;58160;0,95;0;0,48;-6,5;0,04;131,99;11;7
0,66;157867;0,64;0;0,2;-5,48;0,03;122,05;0;68
0,6;230773;0,38;0;0,08;-12,11;0,03;90,73;2;48
0,64;246909;0,07;0;0,21;-24,18;0,89;140,33;4;0
0,36;175038;0,48;0;0,16;-8,82;0,04;134,5;11;60
0,69;197787;0,95;0;0,07;-5,72;0,06;114,99;11;48
0,71;506450;0,84;0,91;0,06;-9,88;0,05;130,01;7;0
0,71;199573;0,9;0;0,27;-4,24;0,04;139,98;2;56
0,66;226909;0,43;0,8;0,2;-12,8;0,05;109,98;11;0
0,9;106000;0,33;0,01;0,11;-9,73;0,09;100,01;1;78
0,55;183240;0,9;0;0,18;-3,94;0,04;104,64;1;36
0,4;272267;0,94;0;0,61;-4,31;0,1;136,46;7;49
0,24;173218;0,93;0,01;0,11;-6,21;0,07;119,95;2;0
0,81;536102;0,77;0,8;0,06;-8,58;0,08;124,57;7;0
0,7;378750;0,89;0,87;0,06;-3,41;0,13;128;7;0
0,81;214367;0,87;0,06;0,19;-9,65;0,07;123,55;9;38
0,89;196650;0,42;0;0,12;-9,83;0,3;103,99;10;18
0,7;398053;0,85;0,89;0,4;-7,43;0,09;127,98;4;0
0,85;270132;0,79;0;0,12;-5,51;0,24;136,03;10;0
0,77;400786;0,64;0,12;0,06;-5,64;0,12;128,01;8;0
0,68;136573;0,22;0;0,06;-14,52;0,44;122,7;0;38
0,37;41719;1;0,97;0,3;-9,87;0,05;138,01;0;8
0,89;187213;0,49;0;0,1;-9,45;0,06;123,68;9;48
0,73;168120;0,47;0;0,26;-8,52;0,04;116,5;11;26
0,88;244867;0,46;0;0,04;-12,88;0,22;132,17;1;32
0,67;214400;0,29;0,67;0,05;-11,25;0,06;150,03;7;0
0,75;202533;0,6;0;0,09;-6,59;0,13;124;9;58
0,95;431800;0,61;0;0,09;-10,58;0,2;100,62;10;48
0,48;253093;0,36;0,66;0,1;-18,95;0,04;150;2;21
0,56;360086,5;0,4;0;0,34;-13,72;0,07;124,28;0;41,5
0,58;283453;0,71;0,83;0,31;-8,82;0,02;108,93;0;0
0,22;847467;0,19;0,01;0,06;-14,16;0,04;89,16;9;0
0,23;840027;0,16;0,1;0,12;-17,52;0,04;73,02;9;5
0,59;186680;0,48;0,92;0,13;-14,53;0,05;80,04;6;0
0,65;199160;0,73;0;0,3;-6,23;0,04;139,95;10;5
0,29;183853;0,12;0,38;0,2;-17,71;0,04;74,68;3;0
0,7;178704;0,25;0;0,1;-12,83;0,04;106;7;0
0,36;197320;0,21;0,9;0,34;-14,24;0,04;84,05;10;0
0,38;299667;0,8;0;0,13;-7,33;0,15;74,53;4;36
0,8;398657;0,89;0,75;0,05;-7,22;0,05;128;5;0
0,81;186333;0,8;0,66;0,21;-10,55;0,05;130;6;0
0,63;253848;0,59;0,07;0,13;-8,56;0,03;102,98;1;60
0,55;158623;0,14;0;0,12;-13,13;0,03;73,02;0;1
0,81;145625;0,71;0;0,13;-6,32;0,33;84,96;10;64
0,46;482187;0,22;0,81;0,19;-16,58;0,03;107,51;5;46
0,72;207853;0,66;0;0,07;-8,26;0,04;103,78;2;29
0,79;163893;0,75;0;0,04;-7,07;0,26;135,28;5;73
0,78;446566;0,93;0;0,09;-8,08;0,07;132,57;9;31
0,7;435000;0,98;0,64;0,72;-6,44;0,07;128;2;0
0,61;313423;0,39;0,87;0,11;-15,26;0,04;156,21;1;45
0,64;198107;0,74;0;0,06;-10,6;0,03;133,42;5;37
0,71;169146;0,89;0;0,03;-4,58;0,07;106,82;9;29
0,65;240600;0,78;0;0,46;-4,84;0,03;122,27;9;37
0,71;160509;0,54;0,47;0,14;-9,46;0,04;122,02;1;22
0,86;207912;0,72;0;0,08;-4,33;0,33;160,05;11;66
0,78;232789;0,56;0;0,06;-7,66;0,11;170,03;11;1,5
0,73;190720;0,93;0;0,21;-4,93;0,16;114,03;1;67
0,51;138098;0,87;0,47;0,13;-10,54;0,04;125,13;4;3
0,68;233360;0,83;0;0,06;-4,3;0,29;106,67;7;42
0,69;388984;0,78;0,53;0,77;-7,68;0,04;138,02;6;0
0,33;41594;0,96;0,78;0,21;-11,51;0,04;138,52;0;8
0,8;203459;0,66;0;0,03;-4,75;0,08;120,03;1;0
0,68;184490;0,45;0;0,28;-7,08;0,04;81,48;9;50
0,71;312857;0,75;0,36;0,09;-6,15;0,04;111,98;11;0
0,62;287427;0,25;0,47;0,09;-14,36;0,03;92,59;2;59
0,45;242387;0,06;0;0,13;-14,06;0,06;79,7;7;0
0,32;115867;0,07;0;0,11;-17,3;0,05;122,03;1;4
0,56;241547;0,47;0;0,2;-9,47;0,03;84,85;9;30
0,55;269093;0,81;0;0,14;-5,62;0,04;98,5;2;50
0,71;240360;0,77;0;0,1;-6,51;0,29;89,15;2;33
0,36;192707;0,31;0,07;0,12;-14,34;0,04;111,98;7;0
0,87;308613;0,89;0;0,19;-2,73;0,09;135,02;4;0
0,32;4140002;0,88;0,29;0,36;-8,82;0,14;150,07;7;0
0,61;230440;0,99;0;0,28;-5,26;0,03;138,22;11;52
0,41;211676;0,23;0,87;0,12;-13,04;0,04;128,19;0;0
0,29;182705;0,3;0,22;0,38;-10,64;0,05;86,5;11;0
0,6;178667;0,8;0;0,27;-10,19;0,44;84,43;9;46
0,61;203506;0,12;0,94;0,2;-12,17;0,28;70,35;9;0
0,29;196180;0,24;0;0,24;-11,5;0,03;128,64;3;0
0,7;193373;0,77;0;0,39;-7,82;0,46;127,64;3;1
0,54;243147;0,13;0,01;0,2;-18;0,12;102,74;8;0
0,69;278467;0,45;0;0,1;-16,72;0,04;92,94;8;31
0,87;184477;0,52;0;0,14;-11,38;0,32;98,02;3;0
0,41;137205;0,7;0;0,19;-7,61;0,12;93,35;9;0
0,68;79765;0,99;0;0,39;0,98;0,43;170,21;9;69
0,5;302033;0,96;0;0,44;-3,64;0,05;154,99;9;53
0,29;270211;0,82;0,89;0,4;-8,51;0,04;127,98;6;0
0,53;218964;0,66;0;0,13;-7,57;0,04;178,78;5;0
0,52;295200;0,96;0,01;0,1;-5,44;0,04;158,02;1;43
0,64;209813;0,85;0,04;0,14;-6,86;0,04;104,07;1;61
0,63;183090;0,65;0;0,32;-4,94;0,04;108,07;8;77
0,49;241818;0,79;0;0,09;-7,23;0,05;165,01;2;0
0,87;254213;0,58;0;0,04;-10,57;0,04;119,6;0;37
0,78;503693;0,84;0,82;0,18;-6,96;0,05;131,99;10;1
0,91;153360;0,46;0;0,08;-10,19;0,17;144,04;6;69
0,5;205612;0,92;0;0,36;-1,8;0,16;112,36;5;61
0,46;224360;0,81;0;0,12;-5,31;0,07;95,68;0;8
0,81;419391;0,54;0,86;0,1;-10,09;0,05;120;9;0
0,83;225107;0,65;0;0,04;-6,25;0,07;68,51;0;64
0,71;214280;0,9;0;0,12;-5,08;0,06;123,99;4;59
0,35;627330;0,29;0,66;0,25;-15,8;0,09;193,04;1;0
0,55;174387;0,65;0,26;0,35;-7,46;0,03;120,95;10;11
0,56;134427;0,4;0;0,45;-6,12;0,1;206,09;0;42
0,87;214907;0,57;0;0,13;-11,16;0,04;121,75;9;51
0,8;366062;0,87;0,91;0,06;-8,3;0,06;126,01;1;0
0,31;221880;0,89;0,34;0,1;-4,78;0,06;140,63;2;0
0,68;235332;0,67;0,02;0,34;-4,72;0,09;128,06;1;0
0,52;267133;0,49;0;0,19;-7,83;0,03;127,77;2;65
0,44;170800;0,39;0;0,66;-12,13;0,03;110,99;5;0
0,73;59027;0,18;0,12;0,36;-20,57;0,55;77,03;10;0
0,54;31227;0,62;0,89;0,17;-9,87;0,06;76,51;6;0
0,61;134746,5;0,38;0,44;0,21;-18,08;0,04;132,93;7;40
0,19;156056;0,12;0,92;0,09;-19,81;0,03;90,38;1;0
0,72;413560;0,81;0,24;0,06;-9,97;0,05;108,95;7;44
0,14;216625;0,91;0;0,38;-4,56;0,12;166,64;5;3
0,71;385543;0,75;0,01;0,31;-11,86;0,08;127,85;6;26
0,58;439437;0,96;0,86;0,12;-6,36;0,04;142,02;1;0
0,68;414035;0,95;0,91;0,1;-5,62;0,04;139,99;7;0
0,38;265000;0,06;0,81;0,11;-17,39;0,1;170,23;10;36
0,82;178787;0,61;0,89;0,05;-9,06;0,07;114,04;10;4
0,59;148333;0,04;0,83;0,1;-25,22;0,04;123,11;4;8
0,35;253146,5;0,15;0,46;0,22;-24,33;0,05;112,73;6;27,5
0,71;154552;0,7;0;0,06;-9,53;0,15;113,26;0;6
0,42;175793;0,35;0;0,11;-6,84;0,03;92,26;7;24
0,73;189333;0,86;0;0,33;-8,34;0,19;92,39;9;35
0,68;213213;0,84;0;0,14;-3,82;0,04;104,99;9;56
0,71;177833,5;0,26;0;0,16;-12,67;0,16;146,75;7;38,5
0,48;170500;0,08;0;0,11;-14,47;0,03;138,33;7;0
0,43;240133;0,54;0;0,21;-4,06;0,03;128,06;0;50
0,7;43147;0,11;0,97;0,11;-21,47;0,18;83,88;0;42
0,51;188867;0,09;0,45;0,16;-18,31;0,04;134,57;1;0
0,51;64505;0,34;0;0,76;-15,1;0,04;60,83;0;0
0,5;224373;0,93;0;0,31;-5,4;0,1;127,98;2;33
0,51;138566,5;0,28;0;0,5;-11,7;0,06;101,77;2;3
0,5;207030;0,74;0;0,07;-5,13;0,05;88,34;4;73
0,68;208000;0,32;0,71;0,12;-13,61;0,05;108,93;9;0
0,89;230760;0,38;0,12;0,1;-7,07;0,08;130,01;1;2
0,59;219134;0,7;0;0,12;-6,97;0,04;106,06;9;57
0,76;261320;0,49;0;0,18;-6,73;0,03;116,03;0;62
0,53;206394;0,87;0;0,09;-3,03;0,05;105,04;1;18
0,7;190000;0,61;0;0,06;-6,75;0,07;130,1;10;68
0,32;220467;0,12;0;0,42;-21,55;0,08;65,15;10;25
0,6;351387;0,75;0;0,34;-9,13;0,23;96,26;0;25
0,81;303871;0,65;0,86;0,06;-10,39;0,06;124,01;8;0
0,77;153235;0,37;0,89;0,12;-12,62;0,04;125,01;6;0
0,16;701960;0,59;0,4;0,14;-11,36;0,04;82,12;0;40
0,59;228206;0,93;0;0,11;-2,64;0,34;94,98;11;23
0,37;85313;0,94;0,83;0,26;-10,78;0,05;134,96;7;8
0,7;148400;0,5;0;0,16;-9,64;0,18;75,59;0;4
0,53;154560;0,69;0;0,27;-9,06;0,14;153,53;2;3
0,79;209709;0,58;0,58;0,08;-8,31;0,03;102,98;8;69
0,58;405440;0,18;0,33;0,22;-15,68;0,09;112,76;7;0
0,8;84233;0,19;0,52;0,12;-14,83;0,09;112,18;1;1
0,56;190693;0,94;0;0,15;-6,17;0,08;165,06;10;36
0,31;186747;0,47;0,18;0,08;-6,99;0,03;85,83;0;0
0,43;187294;0,46;0;0,06;-10,69;0,06;65,67;5;0
0,34;328907;0,45;0;0,69;-7,93;0,03;112,53;4;63
0,71;191341;0,85;0;0,15;-2,58;0,05;123,05;0;0
0,43;193827;0,22;0,61;0,26;-15,16;0,05;121,28;3;0
0,79;124733;0,4;0;0,16;-6,1;0,04;93,77;1;17
0,59;192000;0,2;0,79;0,11;-16,62;0,04;103,3;10;0
0,39;152507;0,15;0;0,15;-16,82;0,03;101,51;8;0
0,79;191837;0,93;0,08;0,28;-4,59;0,05;128,04;1;0
0,2;211586,5;0,44;0,02;0,13;-8,23;0,03;87,35;7;0
0,39;273653;0,94;0;0,14;-2,17;0,05;90,91;6;48
0,71;222987;0,93;0;0,13;-3,33;0,04;118,02;0;53
0,4;70074;0,89;0,96;0,3;-8,26;0,04;137;11;8
0,85;401902,5;0,4;0,89;0,09;-12,7;0,1;126,49;5;0
0,47;218825;0,47;0;0,15;-12,42;0,04;77,06;10;30
0,27;203707;0,92;0;0,16;-5,26;0,17;169,16;1;46
0,56;157400;0,49;0,9;0,12;-15,11;0,04;103,38;10;0
0,4;136385;0,44;0;0,33;-15,44;0,03;85,07;9;0
0,34;539893;0,23;0,82;0,06;-14,09;0,07;67,19;9;0
0,67;176547;0,77;0;0,39;-7,57;0,09;112,05;11;86
0,57;205467;0,46;0;0,2;-10,25;0,03;87,99;0;59
0,48;167893;0,46;0,71;0,32;-11,77;0,03;130,63;7;5
0,56;244307;0,22;0;0,21;-20,72;0,03;109,84;4;41
0,6;213000;0,71;0;0,7;-8,06;0,04;145,41;0;0
0,46;217481;0,57;0;0,09;-4,08;0,03;64,59;6;0
0,13;351333;0,16;0,03;0,09;-14,24;0,04;80,45;7;47
0,31;146680;0,52;0;0,08;-8,47;0,05;179,12;8;51
0,44;220000;0,73;0;0,37;-3,75;0,17;119,82;7;1
0,47;143548;0,99;0,24;0,19;-6,35;0,05;138,99;11;10
0,49;149707;0,12;0;0,09;-15,15;0,04;111,79;2;64
0,33;127773;0,11;0;0,17;-18,93;0,07;92,73;5;0
0,36;191400;0,13;0;0,37;-18,62;0,07;88,41;0;0
0,55;148333;0,29;0;0,12;-14,21;0,04;143,08;3;30
0,36;103600;0,05;0;0,16;-17,63;0,03;79,73;6;31
0,15;360840;0,95;0,91;0,19;-5,71;0,08;104,35;0;46
0,5;89800;0,19;0,93;0,08;-16,16;0,04;115,96;3;21
0,86;394139;0,8;0;0,05;-7,64;0,06;117,15;0;1
0,17;200694;0,26;0,94;0,1;-44,28;0,06;140,62;8;61
0,48;124719;0,69;0,77;0,45;-16,59;0,04;138,52;6;7
0,87;167933;0,79;0;0,04;-6,88;0,11;94,98;5;40
0,76;188396;0,81;0;0,06;-4,2;0,04;105;0;0
0,54;263333;0,59;0;0,1;-16,35;0,03;137,99;10;56
0,54;252318;0,92;0;0,34;-4,02;0,04;102,96;6;0
0,48;56827;0,98;0,79;0,08;-7,31;0,05;135,1;11;3
0,65;356259;0,92;0,8;0,66;-7,26;0,14;123,94;6;0
0,57;115518;0,69;0;0,47;-9,04;0,13;128,2;1;67
0,57;265040;0,7;0;0,08;-5,42;0,03;131,89;6;61
0,51;164597;0,68;0,91;0,38;-12,35;0,04;178,07;0;54
0,59;169533;0,86;0;0,13;-5,04;0,05;147,7;5;37
0,55;152800;0,39;0;0,62;-15,2;0,08;136,41;0;5
0,18;135560;0,25;0;0,26;-18,88;0,04;83,21;3;0
0,42;85000;0,04;0,78;0,11;-24,15;0,03;92,4;2;43
0,52;86707;0,07;0,97;0,5;-25,22;0,04;82,32;9;0
0,47;326200;0,98;0,17;0,88;-5,88;0,06;97,49;0;3
0,1;488893;0,94;0,36;0,93;-6,44;0,08;75,2;1;2
0,8;373560;0,76;0;0,17;-8,71;0,17;102,07;1;31
0,37;257920;0,88;0;0,33;-7,71;0,04;130,1;4;34
0,89;232068,5;0,61;0,03;0,05;-6,97;0,18;126;7;56,5
0,64;406007;0,53;0,85;0,13;-9,14;0,03;124,6;10;0
0,49;55667;0,9;0;0,38;-7,05;0,04;138,02;3;17
0,37;59000;0,58;0,81;0,74;-5,8;0,05;132;4;1
0,48;177391;0,83;0,87;0,06;-16,84;0,03;137,98;7;0
0,07;252330;1;0,94;0,95;-14,58;0,05;77,22;6;71
0,34;293787;0,61;0,95;0,12;-9,12;0,03;143,36;10;1
0,6;132630,5;0,87;0,28;0,36;-7,08;0,04;129,42;7;14,5
0,92;219293;0,64;0;0,11;-6,71;0,31;92,96;2;46
0,31;254427;0,11;0;0,34;-19,94;0,05;109,05;9;32
0,81;341760;0,78;0,39;0,05;-7,99;0,05;125;11;0
0,81;455204;0,97;0,86;0,06;-8,48;0,08;127;10;0
0,48;302827;0,65;0;0,12;-12,25;0,03;78,23;7;33
0,82;243640;0,53;0;0,09;-10,55;0,06;120,25;2;23
0,85;172973;0,1;0;0,12;-15,95;0,17;147,39;0;37
0,76;209440;0,64;0;0,16;-8,97;0,04;99,95;1;48
0,66;271667;0,63;0;0,29;-11,41;0,09;99,84;10;34
0,47;201760;0,16;0;0,38;-14,06;0,06;110,3;7;0,5
0,46;195997;0,13;0,85;0,1;-19,31;0,05;117,2;4;57
0,83;292593;0,61;0;0,29;-4,4;0,07;109,73;1;67
0,28;119520;0,03;0,91;0,1;-29,7;0,04;87,78;11;38
0,53;243907;0,01;0,48;0,1;-27,19;0,05;67,88;3;39
0,82;179994;0,71;0;0,11;-4,28;0,11;130,1;0;72
0,75;451343;0,93;0,89;0,08;-7,9;0,06;134;4;4
0,79;397078;0,88;0,45;0,05;-6,48;0,07;126;9;0
0,62;106760;0,25;0;0,12;-15,53;0,04;130,14;6;37
0,64;219560;0,95;0;0,18;-3,53;0,07;91,02;7;54
0,58;64312;0,93;0,92;0,31;-7,35;0,07;134,25;6;3
0,96;187000;0,5;0;0,24;-6;0,21;110;9;77
0,77;298720;0,7;0;0,07;-9,59;0,04;98,52;6;5
0,63;60919;0,06;0;0,07;-19,4;0,08;81,36;8;11
0,62;187200;0,18;0,03;0,09;-20,41;0,03;106,74;10;22
0,7;237714;0,45;0;0,21;-12,35;0,04;166,69;2;45
0,81;192000;0,74;0,08;0,12;-4,52;0,17;119,99;8;65
0,38;141176;0,1;0;0,13;-14,36;0,04;112,55;10;0
0,7;146250;0,79;0,87;0,24;-7,9;0,04;128;1;0
0,7;236147;0,53;0,03;0,06;-12,3;0,03;112,95;4;54
0,53;285173;0,7;0;0,17;-8,41;0,06;101,94;4;27
0,66;212000;0,15;0;0,1;-8,98;0,03;140,27;9;0
0,65;358800;0,53;0,85;0,09;-6,87;0,03;99,98;0;0
0,52;226920;0,61;0;0,18;-4,81;0,04;79,52;1;4
0,75;413217;0,58;0,83;0,08;-9,61;0,06;118,01;4;0
0,77;171333;0,35;0,01;0,11;-10,09;0,21;74,88;9;50
0,39;169040;0,45;0;0,31;-8,41;0,03;88,78;10;1
0,38;222350,5;0,16;0;0,25;-14,69;0,06;93,82;3;0
0,3;138440;0,08;0,01;0,13;-18,58;0,04;83,36;9;0
0,58;160440;0,44;0;0,08;-11,8;0,03;135,96;9;39
0,57;594006;0,91;0,27;0,37;-12,48;0,05;140,04;6;0
0,38;292460;0,26;0;0,31;-13,55;0,04;90,51;1;41
0,61;87877;0,63;0;0,68;-11;0,89;117,81;10;0
0,17;172693,5;0,47;0;0,24;-8,47;0,04;129,14;9;2
0,79;431811;0,69;0,86;0,38;-8,87;0,08;127,02;1;0
0,49;112227;0,64;0,04;0,12;-12,24;0,05;127,38;7;11
0,25;225681,5;0,26;0,41;0,51;-12,09;0,04;133,83;9;0
0,76;203867;0,21;0;0,05;-13,59;0,06;86,16;5;31
0,6;288507;0,42;0;0,07;-9,41;0,03;107,72;10;46
0,65;130093;0,72;0;0,34;-8,48;0,14;94,85;8;40
0,53;212033,5;0,32;0;0,15;-14,21;0,06;113,68;1;3,5
0,36;195693,5;0,22;0;0,34;-18,7;0,1;124,24;5;66,5
0,69;183980;0,21;0;0,2;-12,95;0,05;111,46;6;5
0,72;314773;0,59;0,86;0,11;-9,49;0,05;105,96;10;0
0,71;213320;0,95;0;0,12;-4,7;0,09;144,02;9;0
0,76;217933;0,57;0;0,08;-7,5;0,06;92,54;1;42
0,6;339609;0,97;0,29;0,13;-6,04;0,05;128;1;1
0,28;199595;0,88;0,86;0,08;-5,69;0,05;192,03;0;0
0,5;105867;0,89;0;0,25;-4,18;0,06;113,16;9;4
0,58;195760;0,16;0,31;0,16;-15,21;0,05;149,51;10;1
0,74;186933;0,43;0,25;0,1;-9,53;0,04;97,81;8;2
0,69;174893;0,48;0,93;0,37;-13,34;0,36;118,6;8;6
0,62;151521;0,65;0;0,1;-7,3;0,15;90,72;6;1
0,46;175630;0,13;0,01;0,06;-17,58;0,04;118,76;0;57
0,64;243333;0,03;0,87;0,21;-21,5;0,04;103,02;2;56
0,7;385646;0,85;0,91;0,34;-1,46;0,08;128;9;0
0,66;445724;0,94;0,89;0,09;-4,68;0,08;133;8;11
0,6;308220;0,32;0;0,21;-10,42;0,1;143,33;2;0
0,64;201600;0,7;0,01;0,15;-7,58;0,03;125,01;7;12
0,63;263785;0,8;0;0,04;-4,98;0,17;106,13;9;0
