danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,key,popularity
0.92,261438,0.59,0.79,0.07,-8.1,0.07,119.99,8,0
0.6,227462.5,0.52,0.86,0.16,-13.81,0.04,120.11,9,0
0.49,300943.5,0.86,0,0.11,-6.36,0.16,110.69,2,35
0.46,230790.5,0.99,0.95,0.25,-7.66,0.08,138.78,8,22
0.48,278133.25,0.62,0.14,0.18,-8.38,0.03,116.64,1,43
0.57,192656.5,0.81,0.04,0.2,-5.61,0.04,116.04,6,49
0.79,299236.5,0.61,0,0.19,-6.93,0.14,122.06,1,39
0.59,244058.63,0.45,0.44,0.21,-10.12,0.12,110.99,7,7
0.5,182022.5,0.23,0,0.13,-9.82,0.04,90.11,7,8
0.18,389086.75,0.25,0.83,0.14,-15.3,0.04,95.92,9,3
0.29,203776.25,0.16,0.25,0.32,-18.01,0.06,90.55,7,0
0.79,390443.5,0.51,0.01,0.11,-14.41,0.04,125.94,2,40
0.56,230393.25,0.83,0,0.13,-5.39,0.06,119.16,1,56
0.54,137806.75,0.86,0.15,0.26,-5.74,0.05,134.51,11,12
0.78,195886.75,0.43,0,0.11,-10.84,0.07,125.06,0,40
0.41,378760.25,0.41,0,0.15,-10.04,0.04,112.05,4,39
0.61,280283.25,0.82,0.1,0.12,-6.86,0.05,147.02,9,55
0.7,236013.5,0.8,0.02,0.25,-5.08,0.05,115.25,6,56
0.68,195494,0.34,0.01,0.09,-15.23,0.22,128.92,6,0
0.29,250349.75,0.01,0.85,0.11,-33.04,0.05,103.53,1,54
0.58,265407,0.42,0,0.36,-13.68,0.05,126.05,0,33
0.45,231933.5,0.43,0.33,0.22,-9.03,0.05,113.6,2,0
0.69,365766.5,0.84,0.81,0.23,-7.95,0.06,125.01,11,0
0.63,320580,0.71,0.13,0.15,-8.66,0.04,113.6,5,34
0.26,68810.25,0.89,0.58,0.22,-12.27,0.05,144.56,7,0
0.31,279341,0.37,0.12,0.18,-10.26,0.04,114.32,0,60
0.8,363500,0.62,0.77,0.16,-9.9,0.08,125.99,7,0
0.44,188753.75,0.21,0.32,0.23,-14.28,0.09,78.08,6,0
0.59,204876.75,0.73,0,0.37,-9.66,0.05,149.24,9,24
0.47,152889.25,0.77,0,0.17,-6.22,0.09,147.27,3,55
0.57,279490,0.68,0,0.18,-7.91,0.06,112.4,4,1
0.25,300166.63,0.26,0.12,0.39,-17.37,0.05,87.68,5,0
0.62,162718.38,0.42,0.01,0.22,-12.24,0.1,104.39,10,19
0.39,193880.75,0.13,0.23,0.29,-20.32,0.07,122.12,5,3
0.58,326640,0.67,0.35,0.19,-7.86,0.05,157.1,0,37
0.65,507429,0.97,0.81,0.08,-5.81,0.07,140,2,0
0.34,670206.5,0.33,0.71,0.3,-14.51,0.04,133.95,5,1
0.55,202848.5,0.84,0,0.25,-4.87,0.05,132.35,1,53
0.5,240133.25,0.19,0,0.1,-12.15,0.04,143.28,9,26
0.71,304516,0.92,0.46,0.25,-6.15,0.07,128.74,5,5
0.78,321760,0.19,0.7,0.09,-20.99,0.08,120.01,6,0
0.59,193937.5,0.17,0.24,0.14,-10.67,0.23,109.66,3,0
0.61,205070,0.66,0.1,0.18,-11.86,0.05,134.26,4,42
0.96,330056,0.73,0.84,0.05,-5.58,0.15,128,7,0
0.49,283515.75,0.86,0,0.13,-4.92,0.06,125.41,11,63
0.65,172846.75,0.31,0.66,0.17,-9.41,0.07,92.72,7,0
0.29,268004.5,0.25,0.7,0.18,-24.2,0.11,118.4,7,0
0.52,191600.25,0.7,0,0.15,-5.3,0.05,140.68,6,64
0.63,216866.5,0.6,0,0.27,-7.06,0.05,106.75,7,66
0.63,388279.88,0.73,0.15,0.16,-7.23,0.06,112.44,2,1
0.64,226339.75,0.7,0.09,0.18,-6.01,0.04,111.23,7,61
0.3,281246.75,0.11,0.86,0.17,-21.4,0.05,96.27,7,0
0.68,205616.75,0.75,0,0.15,-7.23,0.04,128.56,4,50
0.63,365435.88,0.75,0.83,0.14,-8,0.1,138.26,7,2
0.49,87896.75,0.82,0.32,0.33,-11.26,0.07,102.41,1,28
0.3,501526.75,0.53,0.39,0.32,-12.37,0.06,140.51,9,21
0.58,225773.25,0.28,0,0.12,-13.17,0.03,107.13,7,36
0.15,628729.75,0.13,0.87,0.15,-19.53,0.04,131.06,5,4
0.62,262570,0.8,0,0.17,-6.07,0.03,111.86,11,55
0.77,429616.75,0.83,0.28,0.37,-6.12,0.07,118.84,6,37
0.47,297243.25,0.4,0,0.11,-9.71,0.03,132.34,4,45
0.34,158336.5,0.07,0.89,0.13,-25.24,0.04,92.17,7,57
0.49,323645,0.96,0.09,0.4,-6.25,0.05,140,9,0
0.56,224110,0.35,0,0.12,-14.54,0.03,89.31,5,37
0.54,163536.25,0.89,0.05,0.28,-6.05,0.05,139.92,9,26
0.69,125055.75,0.21,0.49,0.11,-15.92,0.16,124.71,0,6
0.42,224955.25,0.98,0.86,0.18,-9.19,0.06,140.01,2,15
0.38,171776.75,0.97,0,0.18,-5.44,0.09,155.79,8,44
0.54,182449.75,0.75,0.44,0.16,-6.5,0.09,136.15,2,60
0.69,227026.5,0.62,0.02,0.16,-6.99,0.08,103.48,0,42
0.63,182248.25,0.48,0.45,0.29,-7.56,0.08,125.12,7,0
0.62,224806.5,0.77,0.58,0.15,-6.43,0.04,138.96,7,32
0.55,300526,0.75,0,0.21,-5.28,0.06,121.32,4,56
0.64,244100,0.69,0.33,0.11,-6.38,0.04,130.05,9,1
0.59,178206.75,0.68,0,0.14,-8.19,0.04,115.2,0,42
0.46,222336.75,0.8,0,0.32,-4.52,0.05,118.6,7,58
0.44,315926.5,0.45,0,0.08,-11.79,0.04,109.29,5,48
0.94,178650,0.48,0,0.06,-8.84,0.23,100.01,1,0
0.66,146337.75,0.69,0,0.24,-5.69,0.09,119.53,7,70
0.46,202002.75,0.44,0,0.1,-7.15,0.04,102.09,0,82
0.35,265659,0.83,0,0.26,-5,0.05,130.55,9,0
0.36,183167.5,0.96,0,0.27,-3.83,0.21,98.6,4,1
0.75,232448.13,0.72,0,0.41,-10.04,0.3,117.81,11,47
0.56,133850,0.56,0,0.26,-14.29,0.49,134.45,10,34
0.35,174321.38,0.11,0,0.26,-19.93,0.05,80.99,5,1
0.4,348710,0.31,0.01,0.31,-14.58,0.14,105.87,1,0
0.44,338310.25,0.18,0.24,0.2,-18.84,0.05,107.3,3,12
0.29,497289.75,0.2,0.74,0.09,-20.04,0.04,110.27,8,25
0.25,291136.75,0.13,0.75,0.12,-20.66,0.04,122.79,2,34
0.54,160543.25,0.09,0,0.38,-18.85,0.24,97.01,0,3
0.78,471138.5,0.97,0.89,0.55,-7.81,0.06,123.51,4,0
0.5,198803.25,0.23,0,0.25,-12.13,0.06,113.74,10,7
0.52,250123.5,0.33,0,0.2,-12.97,0.09,128.24,5,29
0.32,3777802.5,0.76,0,0.13,-4.45,0.1,161.12,7,1
0.46,266423.5,0.42,0,0.22,-11.08,0.04,101.79,7,47
0.59,219354,0.77,0.08,0.1,-7.51,0.07,129.41,9,46
0.42,173943,0.35,0.44,0.41,-15.33,0.28,86.58,3,0
0.74,227500,0.66,0.87,0.13,-8.65,0.04,110.72,7,37
0.25,321061.75,0.25,0,0.22,-15.56,0.04,91.21,0,0
0.4,197080,0.66,0.01,0.27,-6.49,0.06,139.81,8,0
0.61,58094.75,0.83,0.22,0.17,-7.42,0.07,130.11,2,62
0.65,217033.5,0.57,0.13,0.22,-12.37,0.05,113.96,10,29
0.64,187853.25,0.78,0.47,0.21,-6.41,0.04,118.12,10,6
0.54,224358.5,0.32,0,0.14,-16.35,0.03,112.69,4,39
0.68,245219.25,0.42,0,0.1,-14.58,0.04,97.15,5,32
0.68,277660,0.83,0,0.28,-5.76,0.08,143.24,0,64
0.42,190780.5,0.2,0.63,0.11,-14.3,0.06,93.8,0,0
0.65,264113.75,0.75,0.86,0.21,-8.67,0.04,129,6,2
0.6,239571.5,0.52,0,0.14,-6.77,0.03,117.04,7,66
0.45,287821.75,0.4,0.42,0.83,-18.1,0.2,107.78,5,1
0.6,208843.25,0.63,0.38,0.11,-9.26,0.03,109.75,2,40
0.24,218330,0.08,0.54,0.09,-28.89,0.05,114.02,4,28
0.68,216019.5,0.39,0.05,0.15,-14.17,0.07,138.81,6,0
0.61,214420.25,0.45,0,0.1,-14.29,0.03,112.34,5,35
0.52,233943.75,0.46,0,0.14,-10.02,0.03,114.84,6,35
0.63,122276,0.02,0.9,0.12,-20.51,0.13,98.42,1,1
0.57,255120,0.63,0,0.18,-6.38,0.03,152.18,11,3
0.6,440438.5,0.9,0.83,0.14,-8.72,0.06,137.5,10,0
0.42,269283.25,0.56,0,0.19,-7.97,0.03,112.74,4,4
0.77,459213,0.78,0.87,0.08,-6.42,0.09,126.99,9,0
0.82,398696.75,0.69,0.47,0.04,-10.57,0.09,116.31,9,16
0.51,213818.25,0.41,0.11,0.18,-11.64,0.04,120.89,4,14
0.54,245977,0.77,0.23,0.16,-4.32,0.05,120,5,54
0.63,225815.25,0.76,0,0.25,-5.78,0.03,125.65,0,46
0.53,239623.5,0.35,0.27,0.14,-17.46,0.04,113.36,5,13
0.37,93580,0.99,0.87,0.5,-5.95,0.09,137.04,11,5
0.6,390000,0.84,0.93,0.1,-4.89,0.04,128.02,2,0
0.51,240059.75,0.27,0.03,0.09,-12.64,0.04,128.88,11,32
0.29,256586.75,0.13,0,0.21,-19.44,0.05,106.45,4,0
0.4,165043,0.2,0.32,0.17,-16.32,0.07,111.5,2,3
0.59,199368.25,0.37,0.19,0.38,-7.78,0.18,110.28,5,0
0.81,231683.5,0.55,0.57,0.21,-9.2,0.04,111.45,7,46
0.59,152148.38,0.52,0.58,0.15,-11.29,0.04,111.96,7,12
0.74,383869.13,0.55,0.68,0.24,-10.33,0.14,114.33,2,12
0.69,221187,0.92,0.44,0.39,-7.95,0.04,133.88,6,28
0.15,88385,0.3,0.7,0.23,-12.82,0.03,101.05,7,4
0.64,171333,0.8,0,0.15,-5.78,0.05,128.13,11,0
0.57,231877,0.76,0,0.12,-5.6,0.05,114.98,2,59
0.26,307420,0.23,0.85,0.12,-15.79,0.04,124.32,7,32
0.64,196603.25,0.76,0.08,0.3,-6.19,0.04,86.5,4,61
0.6,185443.25,0.92,0.01,0.15,-3.37,0.1,138.66,8,51
0.51,184753.5,0.25,0.23,0.3,-12.81,0.08,130.56,7,0
0.36,94013.25,0.11,0.68,0.18,-18.26,0.08,67.6,5,0
0.52,147294.25,0.23,0.43,0.24,-15.75,0.05,111.92,0,0
0.73,312887.5,0.94,0.64,0.08,-4.99,0.06,124.99,4,0
0.57,237903.25,0.47,0,0.11,-13.78,0.05,109.91,11,38
0.6,205010,0.77,0.06,0.49,-7.59,0.4,92.15,7,54
0.7,190974.75,0.51,0,0.11,-7.45,0.17,120.26,8,65
0.45,287821.75,0.4,0.42,0.83,-18.1,0.2,107.78,5,1
0.84,70450,0.94,0,0.06,-3.94,0.24,120.07,2,1
0.68,222164.75,0.42,0,0.1,-10.12,0.18,129.57,6,0
0.56,265815.25,0.52,0,0.11,-9.63,0.03,139.06,9,42
0.7,149608.25,0.34,0,0.09,-8.86,0.08,120.03,5,37
0.37,174490,0.3,0.27,0.38,-14.21,0.09,90.09,3,0
0.56,305843.5,0.85,0,0.17,-5.15,0.03,118.56,7,44
0.17,149445.75,0.9,0.99,0.65,-18.61,0.06,72.48,1,64
0.22,196866.75,0.07,0.94,0.14,-23.39,0.05,86.56,2,37
0.44,305393.38,0.53,0.46,0.13,-10.55,0.03,105.09,2,48
0.5,172580,0.55,0,0.13,-7.88,0.06,132.35,0,31
0.25,243089.75,0.34,0,0.36,-13.01,0.04,101.05,9,21
0.46,192412.63,0.22,0,0.2,-12.31,0.11,118.5,9,18
0.45,287821.75,0.4,0.42,0.83,-18.1,0.2,107.78,5,1
0.72,185216.75,0.44,0,0.14,-12.93,0.03,98.34,2,43
0.8,207033.5,0.56,0,0.08,-6.56,0.26,129.85,1,0
0.62,197523,0.84,0,0.19,-5.6,0.06,107.52,7,65
0.38,377870,0.63,0.01,0.17,-8.17,0.05,113.91,7,0
0.52,202599.75,0.15,0.93,0.18,-18.02,0.05,101.34,10,2
0.46,237046.75,0.42,0.16,0.16,-16.8,0.05,106.35,9,36
0.65,259890,0.74,0.03,0.56,-9.26,0.04,114.22,5,45
0.36,115962.75,0.47,0.77,0.14,-7.35,0.05,96.14,4,24
0.72,219613.5,0.7,0.41,0.14,-7.16,0.16,112.51,7,1
0.67,73889.75,0.9,0.47,0.38,-6.51,0.1,136.29,7,11
0.5,238020,0.61,0,0.13,-6.83,0.03,127.01,7,53
0.42,211116.75,0.41,0.04,0.31,-11.11,0.04,93.12,7,0
0.65,274912.5,0.65,0.02,0.51,-9.05,0.07,141.03,7,0
0.55,295859,0.88,0,0.14,-7.83,0.04,124.78,2,36
0.37,261330,0.18,0.91,0.17,-17,0.04,107.41,1,46
0.5,271813,0.19,0,0.95,-12.11,0.09,141.37,10,6
0.45,171842,0.13,0.01,0.13,-18.79,0.03,97.81,9,11
0.55,203216.75,0.82,0,0.17,-5.39,0.11,161.95,5,44
0.51,155915.5,0.57,0,0.16,-11.04,0.04,109.38,7,22
0.43,212176.5,0.69,0,0.2,-13.63,0.06,119.93,7,29
0.53,155654.75,0.67,0,0.17,-11.47,0.14,162.04,4,31
0.5,172809.75,0.76,0.2,0.14,-7.8,0.06,118.66,11,31
0.44,207936.75,0.92,0.13,0.22,-3.81,0.06,150.59,11,53
0.59,235676.75,0.83,0,0.27,-7.51,0.04,154.91,5,0
0.23,299804.75,0.1,0,0.29,-24.13,0.05,114.42,11,17
0.46,261706.5,0.41,0.04,0.14,-12.85,0.03,115.1,5,34
0.61,141523,0.35,0,0.1,-14.47,0.03,116.67,9,35
0.54,220054.5,0.84,0.11,0.18,-6.54,0.04,132.87,4,54
0.48,161333.25,0.88,0.05,0.14,-5.51,0.09,108.83,11,40
0.87,291793.25,0.5,0.23,0.09,-12.4,0.13,127.74,7,36
0.51,147603.25,0.61,0.07,0.26,-10.94,0.03,101.05,1,18
0.44,147466.5,0.08,0,0.11,-19.48,0.04,105.36,1,49
0.58,186836.75,0.42,0,0.13,-13.46,0.03,135.4,5,37
0.56,273813.25,0.2,0,0.14,-22.42,0.5,119.26,1,7
0.53,149113,0.38,0,0.16,-13.13,0.04,143.65,9,25
0.4,201395,0.79,0.04,0.43,-7.29,0.07,117.38,4,58
0.65,124674.5,0.29,0.02,0.21,-16.36,0.06,126.76,5,24
0.48,278086.75,0.7,0.02,0.23,-8.61,0.11,143.92,7,74
0.63,428750,0.75,0.72,0.04,-7.75,0.04,125.99,0,0
0.69,262565.75,0.79,0,0.06,-6.38,0.04,133,10,1
0.59,205427.5,0.45,0,0.14,-8.79,0.08,116.17,4,52
0.52,192536.5,0.91,0,0.35,-4.14,0.09,138.23,9,52
0.49,234236.5,0.61,0,0.27,-8.95,0.06,139.88,9,36
0.57,210530,0.63,0,0.13,-12.3,0.03,110.22,6,28
0.47,324756.75,0.45,0,0.1,-8.72,0.04,109.65,7,24
0.42,202286.75,0.68,0.46,0.16,-10.78,0.05,131.57,7,34
0.17,327158.5,0.41,0.42,0.12,-10.42,0.04,79.84,0,0
0.53,152690,0.83,0.36,0.17,-8.94,0.03,114.59,7,38
0.48,198534.63,0.56,0.01,0.39,-5.8,0.03,115.64,5,16
0.6,197053.5,0.56,0,0.47,-9.88,0.36,134.77,2,8
0.58,173659.75,0.31,0,0.46,-15.83,0.08,84.59,4,1
0.43,230593,0.26,0,0.12,-11.58,0.03,101.81,7,0
0.75,158832.25,0.4,0,0.31,-7.87,0.16,105.18,7,66
0.21,187483.25,0.15,0.5,0.12,-21.58,0.04,107.01,9,55
0.66,155989.75,0.27,0.02,0.14,-12.63,0.04,101.76,10,26
0.73,183129,0.71,0,0.09,-5.47,0.14,115.14,5,0
0.62,123450,0.7,0.67,0.19,-10.28,0.04,142.27,7,26
0.21,361436.75,0.84,0.01,0.46,-4.31,0.14,148.53,6,48
0.56,357283.5,0.65,0,0.25,-13.83,0.03,119.47,4,45
0.41,236023.5,0.39,0,0.21,-12.22,0.03,148.67,5,36
0.51,299326.75,0.56,0,0.4,-11.23,0.24,116.19,6,25
0.69,527000,0.7,0.87,0.09,-10.21,0.04,128.01,1,0
0.42,273065.75,0.61,0.65,0.43,-10.59,0.22,94.17,5,0
0.73,201108,0.73,0.02,0.19,-10.72,0.06,126.1,7,40
0.43,277030,0.49,0.11,0.18,-11.99,0.05,109.25,5,30
0.51,198123.5,0.24,0,0.67,-20.7,0.52,137.96,7,10
0.87,293490,0.86,0.13,0.16,-7.31,0.12,125.54,6,40
0.48,235652.75,0.42,0.05,0.13,-12.03,0.03,141.65,2,37
0.45,147253.5,0.97,0,0.2,-3.69,0.08,98.99,9,44
0.47,172759.75,0.23,0.58,0.2,-19.34,0.05,122.27,2,9
0.75,167103.25,0.4,0.01,0.11,-9.74,0.11,84.89,10,29
0.39,160259.75,0.38,0,0.15,-11.17,0.03,114.35,5,43
0.66,163136.75,0.77,0,0.14,-7.74,0.05,137.14,5,19
0.45,156773.25,0.79,0,0.17,-10.9,0.05,154.61,4,30
0.71,159830,0.42,0.23,0.16,-9.81,0.04,132.06,4,17
0.29,247761.5,0.75,0.29,0.31,-5.28,0.04,108.16,4,27
0.66,210390.25,0.33,0.94,0.29,-13.87,0.05,160.04,5,0
0.73,103013.25,0.69,0,0.09,-7.47,0.29,93.98,7,54
0.51,301296.75,0.7,0.45,0.11,-8.07,0.04,113.95,0,57
0.28,159528.38,0.27,0.05,0.31,-16.18,0.05,92.69,9,2
0.68,339925,0.82,0.55,0.25,-7.58,0.13,130.95,1,1
0.47,222707.5,0.23,0.77,0.09,-25.17,0.13,92.94,11,25
0.63,223354.25,0.68,0.16,0.19,-7.34,0.23,111.03,7,68
0.72,395102.5,0.76,0.59,0.08,-6.94,0.05,127.48,0,12
0.63,137633.25,0.24,0,0.13,-16.06,0.04,91.16,7,42
0.36,271350,0.42,0.22,0.13,-13.36,0.03,122.53,0,27
0.68,99759.5,0.75,0.81,0.07,-11.51,0.07,126.51,7,63
0.77,266163.25,0.74,0.32,0.11,-8.86,0.15,106.14,8,43
0.61,240732,0.66,0.01,0.14,-8.24,0.08,161.26,1,54
0.45,219260,0.36,0,0.1,-10.74,0.04,97.87,4,65
0.52,317982.13,0.36,0.13,0.1,-15.38,0.04,99.45,4,23
0.68,185966.75,0.51,0,0.18,-9.67,0.14,137.23,7,46
0.57,236853.5,0.72,0.01,0.22,-8.12,0.05,108.62,7,25
0.57,227136.75,0.75,0,0.1,-8.61,0.06,137.45,7,21
0.41,244106.5,0.94,0,0.24,-5.06,0.06,117.97,10,52
0.78,390000,0.9,0.65,0.08,-8.19,0.05,128.01,10,0
0.56,190320,0.66,0,0.09,-10.45,0.12,129.22,5,35
0.54,235545.4,0.61,0.01,0.25,-8.08,0.04,132.26,10,60
0.58,200650.6,0.88,0,0.15,-3.64,0.07,134.38,4,59
0.81,288434.6,0.68,0,0.17,-6.61,0.25,110.43,2,40
0.58,202530.8,0.89,0.03,0.13,-5.96,0.05,100.57,7,57
0.28,627544,0.22,0.92,0.13,-19.15,0.04,92.83,10,14
0.62,192448.2,0.68,0,0.19,-5.88,0.03,132.53,8,54
0.73,351333.4,0.73,0.34,0.11,-8.96,0.06,133.23,5,1
0.41,371099.9,0.54,0.04,0.52,-11.43,0.06,120.89,0,26
0.82,266002.6,0.47,0.01,0.12,-10.62,0.11,90.07,5,44
0.5,159237.4,0.89,0.64,0.25,-10.83,0.04,132.04,7,4
0.52,152923.3,0.92,0.21,0.33,-6.02,0.05,130.41,11,16
0.49,222858.4,0.71,0,0.13,-4.51,0.03,137.28,0,61
0.72,193354.6,0.51,0,0.15,-13.42,0.09,114.94,7,34
0.66,297887.8,0.72,0.05,0.12,-10.19,0.04,113.93,10,39
0.4,421517,0.56,0.87,0.21,-5.62,0.04,118.42,1,0
0.7,83853,0.56,0.88,0.09,-14.71,0.05,100,9,30
0.68,364291,0.86,0.81,0.09,-7.47,0.07,127.6,11,0
0.69,246313.6,0.75,0,0.36,-7.6,0.04,99.45,10,41
0.32,252138.8,0.14,0.9,0.09,-20.99,0.04,122.33,11,30
0.65,325438,0.55,0.89,0.09,-16.76,0.05,116.99,6,0
0.78,377077,0.62,0.12,0.08,-6.28,0.05,130.01,11,0
0.46,153025.3,0.47,0.03,0.15,-10.28,0.04,103.06,5,12
0.46,209472,0.38,0,0.14,-13.06,0.06,103.58,11,28
0.61,321712,0.43,0.01,0.11,-13.53,0.05,97.61,2,27
0.32,171097.3,0.2,0.22,0.21,-15.04,0.06,105.04,8,36
0.4,444719.4,0.4,0.77,0.18,-14.88,0.03,115.61,4,46
0.53,96525,0.62,0.9,0.24,-9.42,0.05,114.7,9,0
0.46,180642.6,0.97,0.01,0.27,-4.75,0.06,150.45,0,44
0.75,262367.8,0.71,0,0.12,-10.18,0.07,129.04,9,55
0.45,181950.6,0.76,0.2,0.29,-10.92,0.04,140.7,2,29
0.76,279484.2,0.84,0,0.22,-9.98,0.09,105.78,10,29
0.42,135988.1,0.15,0,0.28,-15.49,0.08,89.91,7,0
0.66,198989.6,0.49,0,0.1,-8.16,0.04,116.17,2,51
0.58,271440,0.65,0.4,0.49,-12.74,0.08,126.52,10,22
0.64,707408,0.62,0.42,0.2,-10.73,0.06,115.02,11,42
0.89,151278.2,0.74,0,0.13,-4.78,0.21,120.4,1,72
0.43,178392,0.94,0,0.28,-4.3,0.14,154.83,5,56
0.53,246943.8,0.7,0,0.38,-8.1,0.04,151.15,9,54
0.39,276145.6,0.75,0.9,0.22,-7.41,0.13,159.77,2,46
0.68,270042.6,0.42,0,0.13,-12.7,0.03,107.32,10,53
0.35,241456,0.2,0.01,0.22,-18.67,0.07,89.09,10,32
0.53,473730.6,0.26,0.47,0.15,-17.98,0.05,103.09,1,11
0.68,236708.3,0.58,0,0.19,-6.07,0.13,99.23,5,56
0.64,398080.1,0.39,0,0.31,-21.03,0.79,97.95,5,0
0.66,212040,0.74,0,0.11,-7.41,0.14,136.18,7,44
0.61,201963.3,0.84,0.02,0.15,-3.96,0.09,124.8,1,57
0.64,162554.4,0.42,0.91,0.16,-13.11,0.04,85.6,8,1
0.54,166090.6,0.21,0.19,0.22,-13.71,0.05,114.96,10,0
0.51,231259.2,0.46,0.18,0.1,-8.25,0.04,90.29,11,29
0.63,165400,0.3,0,0.42,-20.81,0.9,106.89,5,0
0.63,195967.8,0.57,0,0.19,-7.71,0.03,111.45,5,72
0.68,193981.4,0.17,0,0.11,-13.84,0.26,148.55,11,32
0.32,150302.6,0.22,0.26,0.2,-15.08,0.05,110.6,9,18
0.68,321546.6,0.62,0.54,0.08,-9.25,0.04,132.94,0,38
0.5,370410.6,0.38,0.08,0.34,-12.06,0.06,113.46,10,1
0.49,212122.6,0.63,0,0.31,-7.17,0.04,122.22,7,0
0.48,156937,0.93,0.41,0.31,-6.46,0.08,132.47,10,30
0.49,394879.6,0.9,0.86,0.19,-6.78,0.05,137.01,10,0
0.71,180004,0.97,0.04,0.33,1.03,0.18,144,6,0
0.35,212064,0.17,0.02,0.26,-16.2,0.06,101.36,7,0
0.68,298077.2,0.44,0,0.08,-12.24,0.05,115.09,1,35
0.48,367480,0.64,0,0.08,-7.44,0.07,94.85,0,39
0.66,157320,0.69,0,0.12,-6.88,0.04,124.21,10,50
0.7,181800,0.31,0,0.2,-8.93,0.05,120.65,3,24
0.73,260169.4,0.62,0,0.09,-7.34,0.11,109.32,8,0
0.14,218954.8,0.98,0.53,0.41,-1.89,0.09,102.58,4,0
0.61,283397.2,0.27,0.01,0.09,-17.31,0.06,124.87,7,37
0.53,229370.8,0.85,0,0.19,-6.04,0.04,101.98,6,63
0.76,253629.4,0.89,0.01,0.25,-4.13,0.06,123.66,7,39
0.56,207264.8,0.64,0.02,0.15,-8.98,0.03,112,7,38
0.57,248744,0.83,0,0.16,-4.88,0.05,126.72,10,51
0.43,194013.4,0.46,0,0.26,-9.63,0.03,118.07,2,33
0.22,292925.4,0.08,0.76,0.3,-31.76,0.05,92.19,5,0
0.58,248989.2,0.71,0.01,0.14,-7.34,0.03,134.41,11,37
0.58,155445.8,0.48,0,0.14,-12.08,0.08,147.87,5,21
0.57,207016.2,0.57,0,0.15,-6.9,0.03,139.87,9,40
0.31,223549,0.24,0,0.18,-12.15,0.03,82.2,0,27
0.53,203864,0.17,0.46,0.32,-11.32,0.13,102.7,10,0
0.65,192534.8,0.22,0.13,0.24,-9.67,0.37,101.85,11,0
0.44,283392,0.39,0.82,0.2,-13.29,0.05,112.49,5,16
0.48,195213.2,0.41,0,0.3,-12.18,0.14,99.89,0,8
0.36,508432,0.27,0.35,0.13,-12.06,0.05,83.92,9,0
0.51,269616,0.37,0.32,0.15,-13.27,0.03,113.27,6,8
0.82,252165.4,0.8,0,0.18,-5.25,0.24,93.49,1,46
0.43,201679.8,0.83,0.01,0.13,-6.55,0.06,132.7,4,33
0.62,236405.4,0.65,0.03,0.27,-14.02,0.07,118.82,8,37
0.55,190584.4,0.71,0.01,0.3,-7.58,0.05,119.49,2,28
0.63,157346.6,0.13,0,0.14,-19.13,0.42,114.43,0,0
0.44,100106.8,0.1,0.04,0.12,-17.49,0.06,120.32,1,0
0.45,64049.4,0.78,0.87,0.39,-6.48,0.07,130.78,6,7
0.76,254486.4,0.53,0.01,0.08,-7.95,0.04,131.68,8,45
0.69,223996.8,0.88,0.11,0.26,-3.65,0.11,111.18,8,47
0.64,239437.4,0.9,0.85,0.22,-8.14,0.08,121,6,34
0.32,202056.2,0.99,0.83,0.29,-3.02,0.23,121.31,1,0
0.55,279525.4,0.35,0,0.26,-12.6,0.05,102.42,5,51
0.42,255598.6,0.72,0,0.14,-7.46,0.03,142.71,11,39
0.49,229232.2,0.73,0,0.21,-5.01,0.03,113.56,11,56
0.21,394642.6,0.04,0.91,0.15,-26.96,0.04,86.06,7,39
0.35,136107.4,0.12,0.92,0.12,-29.2,0.05,101.78,10,54
0.63,291778.6,0.57,0.9,0.11,-10,0.04,117.4,0,7
0.42,235507.6,0.2,0.68,0.13,-19.77,0.04,143.04,9,3
0.71,291081.3,0.62,0.01,0.2,-10.61,0.05,125,11,28
0.47,238637.4,0.48,0.09,0.22,-10.8,0.05,115.68,10,44
0.42,175756.6,0.24,0,0.16,-10.97,0.04,157.73,0,39
0.65,231613.4,0.44,0.09,0.08,-12.87,0.05,127.95,7,40
0.54,254609.4,0.86,0.01,0.13,-5.72,0.05,140.13,9,55
0.24,177557.4,0.21,0.89,0.12,-18.63,0.03,122.28,9,50
0.33,281034.6,0.88,0.22,0.23,-8.5,0.08,128.86,9,36
0.43,217482.8,0.43,0.17,0.24,-9.58,0.04,108.39,7,42
0.76,287952,0.65,0.06,0.17,-8.66,0.09,133.78,8,41
0.53,172793.4,0.45,0,0.17,-15.83,0.1,130.42,7,36
0.53,241422.8,0.47,0.09,0.13,-13.48,0.05,108.62,2,29
0.53,228352,0.42,0.03,0.3,-11.25,0.04,105.47,6,47
0.81,321253.4,0.58,0.03,0.24,-14.33,0.09,94.44,10,42
0.52,216436.4,0.44,0.22,0.23,-13.86,0.03,118.1,9,0
0.63,247963.4,0.77,0.27,0.22,-8.78,0.05,133.03,5,14
0.75,228640.6,0.78,0.01,0.14,-6.66,0.05,126.98,9,0
0.82,362601.8,0.83,0.32,0.05,-6.65,0.07,127.2,0,0
0.46,374453.2,0.68,0,0.36,-9.87,0.09,138.32,1,36
0.65,157863.9,0.26,0,0.15,-15.07,0.06,107.73,7,45
0.41,173632,0.42,0.46,0.23,-9.89,0.08,120.47,11,0
0.49,504069.4,0.39,0.18,0.14,-9.02,0.03,113.66,10,18
