danceability;duration_ms;energy;instrumentalness;liveness;loudness;speechiness;tempo;key;popularity
0.67;123220;0.39;0.04;0.19;-11.57;0.1;82.07;11;med
0.69;251818;0.7;0;0.07;-6.32;0.03;131.97;3;high
0.71;218883;0.45;0;0.11;-9.64;0.03;102.96;1;high
0.56;293016;0.83;0.89;0.12;-5.83;0.05;145.01;0;low
0.73;173143;0.3;0.83;0.14;-13.58;0.06;82.56;4;high
0.44;245760;0.86;0.65;0.1;-7.43;0.03;124.96;9;low
0.39;111250;0.98;0.93;0.4;-5.52;0.22;138.03;0;low
0.75;255840;0.56;0;0.43;-6.77;0.15;80;4;low
0.5;160661;0.45;0;0.3;-6.28;0.05;174.06;5;high
0.72;234736;0.39;0;0.11;-9.38;0.06;135.06;10;med
0.37;194658;0.44;0;0.29;-7.96;0.03;142.86;4;low
0.66;186946;0.74;0;0.07;-6.14;0.05;82.99;0;med
0.57;145368;0.92;0.76;0.15;-8.58;0.03;132.08;8;low
0.61;109034;0.8;0;0.39;-3.41;0.04;158.67;1;med
0.38;163643;0.92;0.85;0.31;-7.31;0.18;97.41;6;med
0.49;259800;0.59;0;0.26;-10.71;0.04;73.93;4;low
0.91;166857;0.62;0;0.12;-10.23;0.08;104.97;0;high
0.79;126668;0.22;0.06;0.12;-15.69;0.23;97.03;9;high
0.64;332173;0.39;0.31;0.1;-13.54;0.29;132.02;7;med
0.5;272500;0.52;0.03;0.22;-10.65;0.06;119.6;2;med
0.69;254493;0.52;0;0.29;-13.3;0.1;90.02;4;low
0.31;178147;0.94;0;0.98;-3.3;0.06;164.95;5;med
0.46;137167;0.3;0.58;0.14;-14.08;0.05;79.89;5;low
0.76;185876;0.06;0.82;0.18;-24.69;0.06;114.98;7;high
0.74;136839;0.62;0;0.69;-7.31;0.05;113.97;0;high
0.53;364066;0.74;0;0.78;-7.67;0.17;141.84;0;low
0.56;271023;0.56;0;0.13;-11.42;0.05;105.07;2;low
0.6;229947;0.61;0;0.12;-6.57;0.05;128.04;10;med
0.85;228062;0.63;0.01;0.2;-8.2;0.05;119.99;11;med
0.53;144041;0.49;0;0.22;-10.32;0.22;75.49;2;med
0.85;77477;0.56;0.32;0.09;-8.47;0.07;81.02;10;low
0.81;351220;0.85;0.94;0.1;-7.73;0.07;123.01;6;low
0.47;173040;0.84;0;0.08;-7.65;0.04;86;0;low
0.48;87520;0.89;0.68;0.64;-4.99;0.03;132.02;0;low
0.16;216200;0.57;0.89;0.11;-10.51;0.04;138.42;2;low
0.77;128640;0.25;0.11;0.25;-11.23;0.05;92.89;7;low
0.66;380488;0.97;0.87;0.22;-11.25;0.04;123.02;0;low
0.81;419200;0.47;0.65;0.02;-13.49;0.07;124;0;low
0.71;203538;0.41;0;0.05;-6.83;0.04;130.02;9;high
0.56;141750;0.33;0.86;0.13;-13.46;0.1;83.37;6;low
0.36;188240;0.12;0.01;0.18;-17.59;0.04;105.03;4;low
0.7;231812;0.81;0.94;0.15;-8.99;0.05;125.05;9;low
0.52;214375;0.24;0.72;0.28;-15.71;0.06;131.32;11;low
0.73;68615;0.32;0;0.28;-12.62;0.59;113.74;7;low
0.37;247731;0.08;0.2;0.11;-11.4;0.04;91.43;1;med
0.78;194273;0.74;0;0.1;-6.26;0.03;117.94;7;low
0.58;194280;0.88;0;0.28;-4.96;0.18;156.05;2;med
0.69;162090;0.76;0.04;0.12;-8.25;0.03;136.56;10;low
0.63;211147;0.42;0.01;0.05;-10.73;0.06;120.91;2;low
0.74;254453;0.76;0.71;0.04;-13.5;0.05;118.91;11;med
0.54;201972.5;0.97;0;0.44;-2.23;0.3;154.01;3;low
0.71;311255;0.9;0.86;0.06;-4.62;0.09;127.99;7;low
0.8;239623;0.63;0;0.11;-7.11;0.28;80.76;7;med
0.44;358740;0.4;0.67;0.12;-15.99;0.04;109.02;7;low
0.58;213927;0.95;0.44;0.35;-4;0.07;126.35;2;low
0.54;259947;0.69;0;0.22;-6.52;0.03;102.16;9;low
0.32;437520;0.05;0.93;0.11;-22.39;0.04;99.72;5;low
0.54;160543.25;0.09;0;0.38;-18.85;0.24;97.01;0;low
0.51;139088;0.9;0.01;0.45;-7.37;0.09;131.96;11;low
0.32;477513;0.06;0.79;0.19;-19.82;0.04;124.58;3;low
0.55;180158;0.61;0;0.17;-7.26;0.08;124.39;7;high
0.53;267208;0.72;0.45;0.25;-6.46;0.04;102.7;8;med
0.36;510633.5;0.35;0;0.13;-12.99;0.05;103.85;9;med
0.46;248166.5;0.96;0.01;0.22;-4.1;0.08;147.06;3;med
0.72;188800;0.63;0;0.26;-5.52;0.17;149.98;9;med
0.44;1476511;0.68;0;0.1;-9.33;0.09;87.17;7;low
0.59;320505;1;0;0.61;-1.21;0.47;154.95;5;low
0.52;271493.5;0.88;0.31;0.23;-6.19;0.05;109.12;7;low
0.72;122958;0.84;0.44;0.23;-7.74;0.05;124.53;0;low
0.68;254000;0.5;0;0.11;-7.77;0.04;97.01;5;low
0.63;175727;0.45;0;0.16;-12.97;0.03;99.7;7;low
0.49;234566.5;0.35;0;0.08;-14.34;0.04;120.62;4;low
0.32;179538.75;0.39;0.57;0.24;-13.4;0.04;109.49;5;low
0.56;135526.5;0.21;0;0.07;-14.03;0.04;100.3;7;low
0.48;42633.5;0.04;0.68;0.12;-24.95;0.2;156.58;5;low
0.59;120153.5;0.32;0.01;0.35;-15.23;0.15;101.71;3;low
0.35;102175.5;0.7;0;0.32;-16.12;0.04;183.99;2;low
0.84;258880;0.8;0;0.34;-5.41;0.16;130.01;6;med
0.56;170200;0.32;0;0.23;-9.52;0.03;78.91;10;low
0.37;258293.5;0.88;0;0.15;-4.36;0.06;116.13;2;low
0.63;371250;0.99;0.91;0.33;-3.94;0.15;127.96;2;low
0.64;149884.5;0.6;0;0.62;-8.85;0.27;85.62;7;low
0.81;247529;0.93;0.86;0.11;-4.83;0.04;127.98;6;low
0.6;183360;0.37;0.01;0.1;-9.17;0.06;117.35;8;low
0.55;184600;0.4;0.02;0.17;-8.8;0.05;122.67;7;low
0.55;184600;0.4;0.02;0.17;-8.8;0.05;122.67;7;low
0.7;243370;0.76;0;0.08;-7.3;0.04;107.02;2;low
0.7;109412;0.03;0.96;0.1;-20.58;0.09;81.72;3;low
0.74;234486.5;0.39;0.02;0.11;-10.19;0.05;78.49;9;low
0.42;192340;0.24;0.5;0.38;-12.7;0.07;74.25;2;low
0.42;186213.5;0.13;0.85;0.12;-15.53;0.04;78.24;7;low
0.61;189540;0.42;0;0.34;-11.4;0.5;101.72;3;low
0.68;319573;0.83;0;0.17;-3.5;0.04;128.05;0;low
0.6;200600;0.82;0.65;0.11;-9.75;0.03;127.94;1;low
0.77;327473.5;0.75;0.05;0.33;-9.44;0.06;126.98;9;med
0.74;212640;0.87;0;0.39;-4.37;0.07;122;11;med
0.77;223109.75;0.64;0.01;0.29;-7.14;0.05;128.01;5;low
0.5;267853.5;0.73;0;0.19;-5.7;0.03;89.44;11;med
0.5;340974;0.89;0.02;0.25;-6.37;0.07;170.96;6;low
0.7;264669;0.68;0.07;0.08;-8.23;0.03;134.16;2;med
0.65;234949.5;0.66;0.86;0.15;-10.02;0.07;118.52;11;low
0.65;356259;0.92;0.8;0.66;-7.26;0.14;123.94;6;low
0.76;349125;0.57;0.39;0.13;-6.38;0.05;122.42;6;low
0.71;202738.5;0.45;0.88;0.09;-10.44;0.04;113;9;low
0.56;350421;0.56;0.9;0.11;-14.56;0.03;122.51;7;low
0.75;610665;0.89;0;0.73;-6.49;0.2;99.97;4;low
0.31;221620;0.14;0.88;0.18;-20.73;0.04;123.01;8;med
0.38;249900;0.73;0;0.1;-4.41;0.03;158.37;10;low
0.28;246643;0.77;0;0.4;-10.58;0.06;118.69;6;low
0.26;138126;0.26;0.16;0.07;-5.37;0.04;69.2;2;low
0.49;125383.75;0.95;0.79;0.39;-8.13;0.05;138.46;6;low
0.77;231200;0.79;0.78;0.12;-5.27;0.07;116.84;2;low
0.8;235566.5;0.57;0;0.24;-11.44;0.17;89.82;1;med
0.36;223587;0.21;0;0.17;-13.6;0.03;95.71;7;low
0.58;217086.5;0.51;0;0.62;-12.36;0.05;113.97;11;low
0.58;162326.5;0.52;0;0.63;-10.44;0.07;113.31;2;low
0.53;267103;0.45;0;0.11;-7.02;0.03;135.27;7;med
0.82;202915;0.37;0;0.15;-14.85;0.19;124.73;11;med
0.53;133879;0.31;0;0.14;-10.96;0.03;140.47;8;low
0.62;162533.5;0.72;0;0.22;-8.07;0.03;100.39;7;med
0.63;250146.5;0.2;0.04;0.09;-17.55;0.09;91.18;6;low
0.65;275549.75;0.79;0.15;0.5;-8.16;0.27;128.06;6;med
0.24;157270.5;0.27;0.91;0.3;-13.86;0.04;108.22;7;low
0.6;151686.5;0.7;0;0.18;-7.52;0.04;103.51;9;low
0.56;160493.5;0.48;0.42;0.22;-8.34;0.03;94.38;6;low
0.82;354374.5;0.66;0.36;0.1;-7.27;0.07;123.99;8;low
0.2;301045;0.38;0.86;0.17;-12.45;0.03;54.18;1;low
0.72;213549;0.7;0;0.09;-8.13;0.05;92.46;7;low
0.56;718413.5;0.22;0;0.45;-19;0.17;132.47;8;low
0.38;177055.5;0.36;0.85;0.34;-14.02;0.05;93.81;6;low
0.51;260627;0.5;0.88;0.12;-9.83;0.04;125.45;2;low
0.43;163455;0.33;0;0.22;-13;0.05;97.52;2;low
0.54;154854;0.93;0;0.32;-3.79;0.05;129.01;3;low
0.35;298926.5;0.43;0;0.23;-8.85;0.03;109.48;11;low
0.39;122327.5;0.4;0;0.56;-7.92;0.04;78.27;11;low
0.57;231933.5;0.31;0.79;0.18;-19.73;0.04;137.81;7;low
0.47;137520;0.49;0;0.09;-6.86;0.05;138.22;7;low
0.36;114313;0.21;0.89;0.1;-14.25;0.03;97.9;7;low
0.38;208863.5;0.19;0;0.33;-17.07;0.05;135.07;7;low
0.3;404309.75;0.25;0.49;0.13;-14.85;0.03;91.43;2;low
0.65;166346;0.51;0.29;0.17;-10.82;0.06;123.64;10;low
0.51;203905;0.43;0;0.6;-8.4;0.03;97.24;1;low
0.48;237247;0.2;0.64;0.11;-22.17;0.04;104.04;5;low
0.46;243293.5;0.15;0;0.4;-16.32;0.04;120.38;11;med
0.51;262920;0.62;0;0.2;-5.98;0.04;125.33;5;low
0.56;259599.5;0.79;0.51;0.65;-7.39;0.08;133.01;11;low
0.44;139287.5;0.09;0.9;0.14;-19.62;0.05;87.91;11;low
0.46;211193;0.62;0;0.12;-4.57;0.04;158.74;0;med
0.42;202713.5;0.49;0;0.25;-12.39;0.04;107.2;1;low
0.4;158153;0.03;0;0.11;-22.83;0.04;108.8;10;low
0.34;378670.5;0.28;0.22;0.74;-20.18;0.15;95.46;7;low
0.29;218109.75;0.35;0;0.27;-12.39;0.04;92.43;9;low
0.4;259009.5;0.58;0;0.18;-8.88;0.03;133.29;2;low
0.44;230693;0.39;0;0.11;-10.9;0.03;143.07;2;low
0.27;260810.5;0.28;0;0.27;-15.16;0.06;82.78;7;low
0.28;274653;0.8;0.9;0.27;-12.42;0.07;111.64;11;low
0.57;279026.5;0.52;0;0.16;-10.68;0.03;100.06;7;low
0.55;223724;0.38;0;0.11;-13.18;0.03;98.44;5;med
0.5;228920;0.37;0;0.1;-7.77;0.03;145.8;3;med
0.66;234520;0.62;0;0.16;-11.04;0.14;148.46;4;med
0.83;383467.5;0.45;0.67;0.08;-12.13;0.08;126;9;low
0.5;167666.5;0.2;0.9;0.13;-19.07;0.04;87.22;10;low
0.75;450000;0.59;0.87;0.17;-7.25;0.05;128;11;low
0.79;321860;0.93;0.08;0.15;-4.76;0.08;125;11;low
0.64;196311;0.15;0.87;0.15;-12.73;0.31;98.12;11;low
0.54;468026.5;0.49;0.11;0.74;-13.53;0.06;118.93;10;low
0.73;395230;0.65;0.87;0.07;-8.42;0.05;128;5;low
0.61;192966.5;0.54;0;0.14;-10.1;0.03;104.91;10;low
0.68;250553.5;0.42;0;0.08;-11.58;0.03;82.07;3;med
0.71;188430.5;0.24;0;0.2;-11.83;0.05;121.31;0;low
0.53;777733;0.59;0.75;0.4;-12.66;0.25;155.56;9;low
0.75;130961;0.03;0.93;0.11;-19.07;0.1;66.01;1;low
0.5;185960;0.73;0.13;0.11;-11.8;0.06;113.31;9;low
0.6;146471;0.01;0.91;0.1;-20.22;0.08;74.36;5;low
0.71;213971;0.53;0.89;0.07;-10.16;0.03;99.15;1;low
0.78;239006.5;0.78;0;0.23;-4.24;0.26;129.28;7;low
0.72;280453.5;0.47;0.01;0.16;-8.62;0.21;117.63;11;med
0.7;298320;0.13;0;0.49;-19.09;0.71;99.72;1;low
0.65;300280;0.5;0;0.1;-10.84;0.06;98.05;6;low
0.83;167226.5;0.57;0;0.15;-12.96;0.14;129.42;5;med
0.65;152673.5;0.49;0;0.07;-9.31;0.03;88.87;2;low
0.59;189913.5;0.24;0.2;0.14;-15.28;0.14;119.18;7;low
0.5;150846.5;0.29;0.04;0.13;-14.09;0.12;101.33;7;low
0.45;178526.5;0.15;0;0.13;-15.83;0.04;84.34;9;low
0.39;40566.5;0.39;0;0.83;-17.76;0.09;97.53;4;low
0.56;220813;0.4;0;0.18;-10.15;0.03;82;6;low
0.82;390187.25;0.69;0.63;0.28;-6.71;0.07;123.99;10;low
0.3;334260;0.11;0.68;0.12;-22.25;0.04;94.53;5;low
0.67;366620.5;0.66;0.45;0.33;-6.85;0.07;130.99;6;low
0.43;275933.5;0.34;0;0.12;-12.83;0.03;84.44;3;low
0.57;249506.5;0.91;0;0.26;-8.21;0.04;136.51;7;med
0.53;177020;0.6;0.33;0.3;-14.73;0.04;167.43;9;low
0.66;273480;0.26;0;0.11;-13.61;0.03;135.06;2;low
0.29;145260;0.27;0;0.45;-10.67;0.03;86.32;5;low
0.2;257213.5;0.23;0.03;0.82;-16.75;0.04;115.09;11;low
0.62;175697;0.51;0.17;0.05;-9.01;0.04;81.2;8;low
0.73;177846.5;0.71;0.46;0.14;-5.53;0.03;111.63;6;med
0.66;217047;0.42;0;0.18;-11.45;0.05;126.32;0;med
0.35;134786.5;0.19;0;0.12;-16.54;0.07;87.62;1;low
0.54;399060;0.59;0.31;0.54;-11.06;0.04;101.69;7;low
0.5;207620;0.47;0.03;0.09;-16.06;0.04;100.9;9;low
0.63;235866.5;0.62;0;0.15;-9.36;0.03;112.41;9;med
0.48;136403.5;0.34;0;0.1;-14.7;0.05;83.75;9;low
0.73;235606;0.94;0;0.06;-5.39;0.06;122.96;10;high
0.45;189373.5;0.08;0.01;0.12;-15.87;0.04;119.04;3;low
0.62;170126.5;0.42;0.46;0.07;-9;0.05;97.62;9;low
0.69;222756.75;0.76;0;0.25;-9.09;0.12;128.22;0;high
0.49;216370;0.57;0;0.36;-11.21;0.05;97.35;2;low
0.35;197175;0.5;0.92;0.24;-12.89;0.03;115.12;7;low
0.68;185783;0.3;0.84;0.15;-15.19;0.06;117.37;10;low
0.65;277613;0.72;0.16;0.21;-9.8;0.03;93.12;2;low
0.56;341837;0.79;0.03;0.48;-5.61;0.04;131.98;4;low
0.39;142873.5;0.94;0.46;0.14;-5.94;0.07;154.51;11;low
0.41;180306.5;0.87;0;0.54;-8.08;0.05;143.91;11;low
0.53;354866.5;0.72;0;0.19;-9.94;0.04;130.52;6;low
0.51;168880;0.28;0;0.11;-8.74;0.04;134.47;8;med
0.72;188293;0.87;0.02;0.05;-4.95;0.05;131.03;11;low
0.52;145493.5;0.97;0.73;0.29;-8.58;0.09;138.79;1;low
0.4;182197;0.22;0.22;0.11;-25.35;0.05;96.51;7;low
0.43;211464.5;0.67;0;0.11;-4.18;0.04;110.72;11;med
0.56;225844.5;0.22;0.38;0.27;-12.09;0.03;94.91;7;low
0.67;293553.5;0.5;0.45;0.15;-13.44;0.03;114.01;5;low
0.63;442346;0.56;0.14;0.12;-8.81;0.04;123.99;0;low
0.35;207746.5;0;0.93;0.06;-34.11;0.05;87.72;6;med
0.69;174646.5;0.25;0;0.15;-11.76;0.32;105.74;8;low
0.51;239167;0.37;0;0.22;-7.23;0.03;97.64;7;med
0.74;225033.5;0.28;0;0.07;-14.32;0.05;100;6;low
0.73;284863;0.94;0.07;0.12;-3.98;0.08;123;5;low
0.72;243666.5;0.53;0;0.15;-9.76;0.03;121.69;2;low
0.48;166385.5;0.81;0;0.17;-7.23;0.06;128.05;1;low
0.42;249572.75;0.59;0;0.2;-9.51;0.05;94.11;8;low
0.75;227893.5;0.6;0.01;0.24;-8.96;0.05;101.35;2;low
0.49;278840;0.47;0;0.12;-7.98;0.04;133.88;6;low
0.45;154776;0.29;0;0.15;-12.94;0.07;161.75;0;low
0.46;252953.5;0.14;0;0.07;-19.04;0.04;133.83;11;low
0.41;338786.75;0.12;0;0.18;-19.49;0.07;91.33;3;low
0.27;354898.75;0.19;0.2;0.69;-22;0.1;102.16;7;low
0.71;265746.5;0.61;0.34;0.06;-10.96;0.05;109.84;2;low
0.31;514548;0.17;0.88;0.41;-16.62;0.04;59.64;7;low
0.62;246310.5;0.93;0.63;0.17;-7.07;0.05;113.99;1;low
0.75;183335;0.78;0;0.1;-5.3;0.06;110;6;low
0.51;203841.5;0.25;0.33;0.13;-10.3;0.1;72.74;5;low
0.55;206637;0.19;0.17;0.37;-10.78;0.18;75.89;11;low
0.57;190234.5;0.69;0.74;0.26;-11.59;0.04;103.48;11;med
0.31;287580;0.94;0.37;0.17;-5.84;0.08;112.59;2;med
0.52;237028;0.67;0;0.11;-8.95;0.04;169.98;7;low
0.74;211200;0.87;0.85;0.1;-5.55;0.06;124.99;5;low
0.32;131388.5;0.27;0.82;0.12;-10.24;0.04;129.33;2;low
0.55;260776.5;0.91;0.37;0.28;-7.88;0.1;130.97;6;low
0.58;201480;0.71;0;0.1;-4.92;0.03;144.97;6;high
0.61;191040;0.74;0;0.15;-5.92;0.03;107.66;2;med
0.22;85020;0.17;0.05;0.11;-15.86;0.04;129.05;11;med
0.62;216713.5;0.81;0;0.16;-4.96;0.03;121;2;med
0.52;229496.75;0.6;0.41;0.38;-10.14;0.03;101.08;5;low
0.49;254526.5;0.35;0;0.23;-12.54;0.04;97.29;10;low
0.45;355660;0.78;0;0.45;-5.42;0.16;110.58;6;low
0.59;201293.5;0.64;0.44;0.11;-12.42;0.05;96.41;5;low
0.8;421890;0.61;0.86;0.08;-7.02;0.07;128.01;11;low
0.62;214726;0.97;0.42;0.09;-6.66;0.04;136.48;7;low
0.64;229766.25;0.85;0;0.18;-5.65;0.08;127.26;7;low
0.44;79583.5;0.78;0.1;0.56;-6.66;0.08;130.96;11;low
0.59;4457545;0.69;0.84;0.29;-8.68;0.06;121.38;11;low
0.54;222049;0.97;0.83;0.08;-0.67;0.06;172;6;low
0.31;361093.5;0.08;0.85;0.08;-31.9;0.04;151.25;7;low
0.51;188666.5;0.2;0;0.11;-15.19;0.04;103.14;2;med
0.8;240953;0.85;0;0.06;-4.45;0.07;103.93;0;med
0.54;270220;0.6;0;0.09;-5.77;0.04;117.93;0;med
0.76;544267.5;0.59;0.87;0.08;-9.76;0.08;124.5;0;low
0.56;145380;0.32;0;0.25;-7.52;0.03;92.47;6;low
0.44;236026.5;0.26;0.08;0.18;-13.63;0.04;93.93;2;med
0.57;180187;0.86;0.75;0.26;-10.75;0.08;135.03;5;low
0.66;248664;0.39;0;0.1;-11.52;0.03;87.34;10;low
0.78;216661;0.39;0.35;0.11;-10.7;0.04;131.49;9;high
0.74;214313.5;0.88;0.01;0.11;-4.79;0.05;134.98;7;med
0.5;293682.5;0.78;0.86;0.25;-10.9;0.04;117.51;7;low
0.78;356001.5;0.89;0.7;0.13;-7.66;0.09;123.01;11;low
0.38;220760;0.81;0;0.09;-6.59;0.05;156.11;0;low
0.39;291093;0.62;0;0.09;-6.66;0.03;108.05;2;low
0.46;248680;0.63;0;0.11;-5.82;0.04;119.76;7;med
0.62;252813.5;0.89;0;0.05;-5.96;0.06;96.35;9;med
0.53;241149.75;0.81;0.14;0.36;-5.75;0.06;132.23;9;low
0.57;197133;0.8;0;0.11;-10.45;0.06;133.61;0;low
0.59;177040;0.87;0;0.31;-4.44;0.06;145.01;0;med
0.72;283913;0.5;0.07;0.08;-7.51;0.04;103.09;6;high
0.38;285953;0.12;0.83;0.28;-17.41;0.04;121.98;11;low
0.7;228667;0.65;0;0.42;-6.92;0.43;88.59;7;med
0.45;187160;0.06;0;0.1;-16.8;0.03;130.73;3;med
0.62;450170.5;0.7;0.87;0.33;-8.71;0.04;123.5;7;low
0.7;348447;0.55;0;0.1;-12.65;0.03;116.64;6;low
0.55;200066.5;0.28;0;0.18;-15.51;0.06;82.74;11;low
0.39;265428.5;0.08;0;0.34;-17.62;0.05;87.64;9;low
0.6;199207;0.56;0;0.13;-7.67;0.02;89.74;11;med
0.7;175833;0.59;0;0.09;-7.76;0.06;140.09;11;low
0.54;192747;0.65;0;0.23;-5.54;0.03;142.86;9;med
0.58;250226.5;0.64;0.31;0.07;-8.81;0.03;84.34;7;med
0.43;191000;0.68;0;0.39;-6.48;0.04;124.42;7;med
0.3;216645.5;0.53;0;0.59;-8.26;0.04;175.95;7;low
0.73;191980;0.4;0.05;0.21;-10.68;0.27;127.92;1;low
0.31;251906.5;0.32;0;0.09;-11;0.05;108.16;7;high
0.72;335093.5;0.71;0.04;0.17;-8.68;0.04;126;1;low
0.59;267493;0.62;0;0.11;-9.6;0.23;102.16;2;med
0.4;532047;0.69;0;0.11;-8.85;0.06;134.23;9;low
0.45;185480.25;0.31;0;0.42;-17.2;0.19;102.45;7;low
0.78;134973.25;0.54;0;0.16;-7.44;0.05;102.96;0;low
0.77;151493.5;0.85;0.86;0.21;-9.74;0.1;121.46;6;low
0.53;332620;0.67;0.13;0.3;-7.32;0.06;119.99;2;med
0.65;204706.5;0.74;0;0.27;-6.01;0.03;100.99;7;med
0.4;194673.5;0.95;0;0.09;-2.04;0.06;176.26;3;med
0.51;300346.5;0.43;0;0.16;-11.38;0.04;96.66;10;low
0.5;204053.5;0.32;0;0.32;-8.39;0.04;91.39;11;med
0.8;385553.5;0.91;0.81;0.23;-7.93;0.06;124.48;3;low
0.8;352761;0.57;0.67;0.1;-11.19;0.07;120;9;low
0.41;165040;0.69;0;0.19;-8.9;0.04;90.38;5;low
0.26;92600;0.12;0;0.13;-17.67;0.04;88.48;4;med
0.44;145910;0.43;0.61;0.14;-12.08;0.03;86.69;0;low
0.81;450381;0.85;0.88;0.04;-9.14;0.05;123.51;7;low
0.44;323581;0.99;0.94;0.55;-6.32;0.09;137.95;7;low
0.45;186866.5;0.37;0.01;0.3;-12.05;0.04;135.29;7;low
0.53;397686.5;0.63;0.42;0.34;-12.26;0.04;102.33;10;low
0.58;218513;0.85;0.01;0.14;-6.88;0.03;149.14;2;med
0.7;86089;0.58;0;0.24;-5.05;0.34;147.88;1;low
0.39;221414;0.4;0.51;0.69;-16.75;0.05;83.99;2;low
0.75;195141;0.67;0;0.21;-5.44;0.07;129.49;11;high
0.67;187286.5;0.18;0;0.13;-14.49;0.05;118.24;10;low
0.5;412813;0.25;0;0.15;-17.01;0.04;110.8;5;low
0.64;330853.5;0.46;0;0.16;-12.94;0.05;103.4;11;low
0.3;259688.5;0.37;0.89;0.16;-11.88;0.04;87.67;5;low
0.46;53126.5;0.99;0.62;0.46;-5.04;0.07;103.05;1;low
0.66;281089.5;0.87;0.8;0.51;-6.7;0.04;124.48;6;low
0.81;188889;0.56;0;0.16;-9.55;0.07;108.01;0;low
0.67;320400;0.59;0;0.19;-10.67;0.77;80.39;7;low
0.2;610266.5;0.12;0.89;0.17;-21.5;0.05;95.09;7;low
0.6;202000;0.23;0;0.06;-13.96;0.03;117.84;1;low
0.59;203188;0.02;0.01;0.12;-19.59;0.07;73.22;10;low
0.47;190387;0.33;0.93;0.17;-13.43;0.16;109.2;2;low
0.58;174173;0.32;0;0.11;-8.23;0.05;80.35;2;med
0.75;374308;0.69;0.9;0.07;-9.74;0.07;126.98;6;low
0.72;161520;0.63;0;0.1;-5.4;0.03;105.03;2;med
0.76;358130;0.78;0.9;0.25;-9.58;0.09;127.98;11;low
0.91;553277;0.47;0.92;0.11;-15.45;0.17;123.02;4;low
0.29;157224;0.75;0;0.28;-7.99;0.05;157.32;7;low
0.67;164627;0.83;0;0.62;-7.65;0.04;122.94;2;low
0.66;269880;0.68;0.35;0.1;-5.69;0.03;108.02;1;med
0.38;487549;0.41;0;0.09;-9.08;0.02;81.96;4;low
0.14;355845;0.14;0.49;0.11;-20.69;0.05;96.48;10;med
0.6;133005.5;0.17;0.06;0.38;-20.63;0.06;112.65;10;low
0.19;124480;0.11;0.43;0.17;-26.98;0.04;83.43;10;low
0.6;163893.5;0.65;0.02;0.13;-9.83;0.04;92.76;2;low
0.52;185893;0.39;0;0.9;-5.01;0.03;99.13;0;low
0.36;178440;0.33;0;0.16;-15.23;0.03;82.11;8;low
0.64;102583;0.77;0;0.81;-8.22;0.22;80.03;1;low
0.65;302000;0.47;0.03;0.14;-9.91;0.19;96.8;9;med
0.55;372840;0.55;0.22;0.14;-10.91;0.04;156.34;5;low
0.25;253685.5;0.21;0.85;0.2;-13.39;0.03;105.36;10;med
0.4;146636.5;0.67;0;0.34;-5.53;0.03;86.22;7;low
0.55;238920;0.5;0;0.44;-8.11;0.05;134.59;0;low
0.38;293820;0.43;0.15;0.09;-7.74;0.04;126.12;11;med
0.36;201340;0.29;0;0.21;-14.78;0.1;112.77;6;low
0.54;117291;0.26;0.86;0.28;-11.3;0.03;90.98;9;low
0.59;149560;0.63;0;0.07;-7.23;0.03;153.52;6;low
0.27;156366.5;0.07;0;0.1;-20.9;0.05;114.76;10;low
0.7;229960;0.8;0;0.09;-5.38;0.03;108.98;7;low
0.89;299200;0.58;0;0.14;-5.27;0.45;85.59;10;low
0.2;137507;0.97;0.29;0.26;-5;0.22;159.34;11;low
0.68;273904.25;0.76;0;0.09;-5.99;0.05;102.85;7;low
0.6;165333.5;0.6;0;0.2;-8.18;0.05;122.9;11;med
0.68;237313.5;0.6;0.02;0.22;-10.18;0.05;113.08;7;low
0.41;357153.5;0.31;0;0.33;-19.62;0.03;94.28;4;low
0.61;236489.5;0.82;0.17;0.07;-5.19;0.03;150.06;0;low
0.32;213486.5;0.69;0.01;0.15;-5.74;0.04;143.23;9;low
0.19;142420;0.65;0;0.19;-8.8;0.04;83.73;9;low
0.39;218039;0.94;0;0.25;-5.06;0.04;99.45;6;low
0.68;156160;0.73;0;0.39;-3.79;0.03;125.02;0;low
0.48;289453;0.32;0.01;0.34;-16.19;0.08;120.45;7;low
0.87;289730.5;0.81;0;0.09;-6.72;0.08;122.94;5;med
0.55;203413.5;0.73;0.37;0.25;-8.81;0.04;115.1;10;low
0.59;121720;0.58;0;0.31;-8.7;0.03;118.76;2;low
0.33;173906.5;0.35;0;0.15;-16.7;0.03;73.81;2;low
0.47;300017;0.61;0.83;0.18;-9.28;0.04;124;9;low
0.76;206766.5;0.56;0;0.06;-10.55;0.04;115.08;7;low
0.49;260959;0.59;0.03;0.45;-7.36;0.04;100.18;7;low
0.62;164193;0.19;0;0.22;-18.23;0.06;98.31;4;low
0.31;223413;0.24;0.9;0.15;-14.47;0.03;96.07;2;low
0.77;256267;0.41;0.17;0.1;-12.31;0.05;106.74;7;low
0.42;177013;0.73;0.68;0.16;-13.52;0.03;114.66;5;low
0.64;200000;0.33;0.79;0.1;-11.05;0.04;124.06;0;low
0.66;479280;0.99;0.89;0.04;-7.21;0.08;138.01;11;low
0.29;215846.5;0.57;0;0.2;-8.68;0.03;76.29;2;low
0.72;233783;0.66;0;0.12;-5.81;0.09;88.66;7;med
0.46;169993;0.88;0;0.12;-4.78;0.06;94.56;11;med
0.64;149380;0.82;0;0.07;-7.8;0.04;121.33;1;low
